iter	Logloss	Accuracy
174	0.2040652124	0.9159484944
175	0.2039515539	0.9162526615
176	0.2038499692	0.9164554395
177	0.2037468181	0.9164554395
178	0.2036301282	0.9166582176
179	0.2035513029	0.9167596066
180	0.2034285054	0.9168609956
181	0.2032920874	0.9166582176
182	0.2032197826	0.9168609956
183	0.2029887748	0.9169623847
184	0.2029096384	0.9168609956
185	0.2028220131	0.9168609956
186	0.2027052862	0.9167596066
187	0.2026570213	0.9167596066
188	0.2024813641	0.9168609956
189	0.2023902436	0.9170637737
190	0.2023386768	0.9168609956
191	0.2022558973	0.9168609956
192	0.2021107607	0.9170637737
193	0.2020047014	0.9170637737
194	0.2018908385	0.9172665518
195	0.2017462205	0.9175707188
196	0.2015705009	0.9176721079
197	0.2014830498	0.9174693298
198	0.2013688153	0.917976275
199	0.2011665669	0.917976275
200	0.201082006	0.9178748859
201	0.200982416	0.918077664
202	0.2008253088	0.9176721079
203	0.2006217386	0.9177734969
204	0.2004651169	0.918077664
205	0.2003263492	0.9182804421
206	0.2002389116	0.9182804421
207	0.2000760962	0.9182804421
208	0.1997710914	0.9182804421
209	0.1995213723	0.9182804421
210	0.1993672695	0.9182804421
211	0.1992479687	0.9182804421
212	0.1991401021	0.918179053
213	0.1989799281	0.9182804421
214	0.198859824	0.9182804421
215	0.1986628179	0.9183818311
216	0.1985157252	0.9186859982
217	0.1983436355	0.9187873872
218	0.1981734992	0.9188887762
219	0.1980549669	0.9186859982
220	0.1978571666	0.9185846091
221	0.1977466138	0.9185846091
222	0.1976373133	0.9185846091
223	0.1975313277	0.9185846091
224	0.1973928044	0.9185846091
225	0.1973110784	0.9185846091
226	0.1971430161	0.9186859982
227	0.1968888722	0.9183818311
228	0.1968364583	0.9183818311
229	0.1966447015	0.9186859982
230	0.1965521923	0.9187873872
231	0.1964340703	0.9188887762
232	0.1963472469	0.9188887762
233	0.1962309087	0.9188887762
234	0.1961310335	0.9191929433
235	0.1959695503	0.9191929433
236	0.1958386092	0.9193957214
237	0.1957742843	0.9191929433
238	0.1956723318	0.9191929433
239	0.1955978871	0.9191929433
240	0.1954446121	0.9196998885
241	0.1953955791	0.9196998885
242	0.1953109766	0.9196998885
243	0.1951705303	0.9198012775
244	0.1950546437	0.9195984994
245	0.1950021492	0.9193957214
246	0.1948605778	0.9198012775
247	0.1947878093	0.9195984994
248	0.1946746052	0.9196998885
249	0.1946268192	0.9198012775
250	0.1944612103	0.9200040556
251	0.1943568735	0.9200040556
252	0.1942775401	0.9200040556
253	0.1941106926	0.9201054446
254	0.1940256592	0.9202068336
255	0.1937662833	0.9201054446
256	0.1936559897	0.9201054446
257	0.1935036828	0.9207137788
258	0.1934131054	0.9208151678
259	0.1933453348	0.9207137788
260	0.1932015671	0.9205110007
261	0.1931028781	0.9206123897
262	0.1930443002	0.9209165568
263	0.1928604411	0.9208151678
264	0.1927527998	0.9209165568
265	0.1926701432	0.9209165568
266	0.1924867812	0.9209165568
267	0.1923720825	0.9210179459
268	0.1923105473	0.9209165568
269	0.1921919453	0.9209165568
270	0.1920064514	0.9213221129
271	0.1918847765	0.9217276691
272	0.1917204291	0.9218290581
273	0.1916370879	0.9219304471
274	0.1915528472	0.9213221129
275	0.1914297593	0.921524891
276	0.1913291204	0.92162628
277	0.1911961906	0.9219304471
278	0.1911000028	0.9222346142
279	0.1910081879	0.9221332252
280	0.1908729798	0.9220318362
281	0.1906928388	0.9220318362
282	0.1905884526	0.9220318362
283	0.190380196	0.9222346142
284	0.1903021108	0.9222346142
285	0.190159478	0.9222346142
286	0.1899439175	0.9224373923
287	0.1899092867	0.9224373923
288	0.1897227815	0.9228429484
289	0.1896133971	0.9229443374
290	0.1895083293	0.9230457265
291	0.1894272674	0.9230457265
292	0.1892605705	0.9229443374
293	0.1890715548	0.9231471155
294	0.188986304	0.9231471155
295	0.1888348698	0.9231471155
296	0.1886440174	0.9231471155
297	0.1885589668	0.9231471155
298	0.1884864728	0.9234512826
299	0.1883931829	0.9234512826
300	0.1882319617	0.9233498935
301	0.1881028885	0.9233498935
302	0.1879877808	0.9232485045
303	0.1878770191	0.9235526716
304	0.1877295771	0.9236540606
305	0.1875930484	0.9237554497
306	0.1874856424	0.9235526716
307	0.1874088144	0.9237554497
308	0.1873161469	0.9237554497
309	0.1871625059	0.9238568387
310	0.1870427632	0.9238568387
311	0.1869756121	0.9238568387
312	0.1868459331	0.9237554497
313	0.186660062	0.9237554497
314	0.1865396965	0.9237554497
315	0.1864370818	0.9238568387
316	0.1862918439	0.9238568387
317	0.1861358613	0.9237554497
318	0.1860088331	0.9243637838
319	0.185858189	0.9241610058
320	0.1857480038	0.9244651729
321	0.185640652	0.9244651729
322	0.1855626369	0.9245665619
323	0.185426571	0.9246679509
324	0.1853056944	0.9246679509
325	0.1851232946	0.92476934
326	0.1849809518	0.9251748961
327	0.1849308625	0.9251748961
328	0.1848368304	0.9252762851
329	0.1846698292	0.9251748961
330	0.1846046943	0.925073507
331	0.1845568063	0.925073507
332	0.1844083855	0.9252762851
333	0.1842850887	0.9252762851
334	0.1841343822	0.9253776741
335	0.183986577	0.9255804522
336	0.1838619606	0.9256818412
337	0.1837921564	0.9257832303
338	0.1837446584	0.9258846193
339	0.1836097808	0.9257832303
340	0.1835287266	0.9257832303
341	0.1834001098	0.9259860083
342	0.1832869297	0.9259860083
343	0.1832258393	0.9260873973
344	0.1829701214	0.9260873973
345	0.182778442	0.9264929535
346	0.1826813856	0.9267971206
347	0.1825639421	0.9268985096
348	0.1824669422	0.9269998986
349	0.1823869301	0.9268985096
350	0.1822919276	0.9271012876
351	0.1822004951	0.9273040657
352	0.1820366926	0.9276082328
353	0.181828053	0.9279123999
354	0.1817045406	0.9280137889
355	0.1815908779	0.9278110108
356	0.1815041881	0.9278110108
357	0.1813879695	0.9279123999
358	0.1812870554	0.928419345
359	0.1811742572	0.9279123999
360	0.1810499959	0.9281151779
361	0.1809166191	0.9279123999
362	0.1808028739	0.9281151779
363	0.1806900721	0.9281151779
364	0.180467954	0.9281151779
365	0.1803241426	0.928216567
366	0.1802674342	0.928317956
367	0.1801701555	0.928317956
368	0.1800109254	0.928317956
369	0.1798906412	0.928317956
370	0.1797938984	0.9285207341
371	0.179643085	0.9287235121
372	0.1795544634	0.9286221231
373	0.1794297049	0.9290276792
374	0.1793219755	0.9290276792
375	0.179240481	0.9289262902
376	0.1791571935	0.9290276792
377	0.1790447679	0.9289262902
378	0.17895956	0.9290276792
379	0.1788943984	0.9291290682
380	0.1787732564	0.9291290682
381	0.1786485951	0.9293318463
382	0.1785545003	0.9295346244
383	0.1784942321	0.9294332353
384	0.1783983	0.9296360134
385	0.178308556	0.9298387914
386	0.1782298697	0.9298387914
387	0.1781090338	0.9296360134
388	0.1780534584	0.9297374024
389	0.1779409131	0.9297374024
390	0.1777895484	0.9299401805
391	0.1776875984	0.9301429585
392	0.1775885323	0.9303457366
393	0.1774710156	0.9302443476
394	0.1774219801	0.9302443476
395	0.1772973095	0.9303457366
396	0.1772172652	0.9304471256
397	0.1771128866	0.9306499037
398	0.1770136776	0.9307512927
399	0.1769350751	0.9308526817
400	0.1769178728	0.9308526817
401	0.1768162694	0.9309540708
402	0.1766688889	0.9309540708
403	0.1765465021	0.9311568488
404	0.176428291	0.9314610159
405	0.1763196701	0.931765183
406	0.176239803	0.931765183
407	0.1761654223	0.931765183
408	0.176061298	0.931765183
409	0.1758822592	0.931765183
410	0.1758339903	0.931866572
411	0.1756089113	0.931866572
412	0.1755010339	0.931765183
413	0.1753762491	0.931765183
414	0.1752768979	0.931765183
415	0.1751785976	0.9321707391
416	0.1750829987	0.9322721282
417	0.1749748109	0.9327790733
418	0.1748752471	0.9326776843
419	0.1746439546	0.9326776843
420	0.1745140645	0.9330832404
421	0.1744625349	0.9330832404
422	0.1743948742	0.9330832404
423	0.1742861228	0.9332860185
424	0.174262299	0.9331846294
425	0.1741530518	0.9332860185
426	0.1741457923	0.9332860185
427	0.1740308931	0.9336915746
428	0.1739280765	0.9334887965
429	0.173813183	0.9341985197
430	0.173765891	0.9341985197
431	0.1736697017	0.9344012978
432	0.1735575708	0.9345026868
433	0.173546259	0.9344012978
434	0.1734782838	0.9344012978
435	0.1733214045	0.9347054649
436	0.173241046	0.9347054649
437	0.1730760799	0.9348068539
438	0.1729808458	0.9348068539
439	0.1728837654	0.9348068539
440	0.1727648098	0.9349082429
441	0.1726982655	0.9347054649
442	0.1725800183	0.9348068539
443	0.1724956044	0.9348068539
444	0.1724526365	0.9346040758
445	0.1723983568	0.9348068539
446	0.172315476	0.9345026868
447	0.172185661	0.93521241
448	0.1720928825	0.935313799
449	0.1720477223	0.9354151881
450	0.1719013216	0.9356179661
451	0.1718361277	0.9356179661
452	0.1717015505	0.9357193552
453	0.1716301548	0.9356179661
454	0.1714944497	0.9356179661
455	0.1714116962	0.9355165771
456	0.1712100157	0.9356179661
457	0.1711396744	0.9357193552
458	0.1710516414	0.9357193552
459	0.1708765684	0.9359221332
460	0.1707836481	0.9358207442
461	0.1706926784	0.9360235223
462	0.1705700058	0.9361249113
463	0.1704691371	0.9363276893
464	0.1703409692	0.9366318564
465	0.1701708923	0.9365304674
466	0.1700792728	0.9363276893
467	0.1700037981	0.9364290784
468	0.16987157	0.9363276893
469	0.169750558	0.9367332455
470	0.1696133714	0.9368346345
471	0.1695125394	0.9368346345
472	0.169435351	0.9371388016
473	0.1693626788	0.9372401906
474	0.1692431541	0.9371388016
475	0.1691221346	0.9371388016
476	0.1690636032	0.9370374126
477	0.169007115	0.9373415796
478	0.1689083697	0.9375443577
479	0.1688378306	0.9373415796
480	0.1686530081	0.9376457467
481	0.1685414591	0.9376457467
482	0.1684562907	0.9376457467
483	0.1683568765	0.9376457467
484	0.1682908665	0.9376457467
485	0.1681901615	0.9379499138
486	0.1681018308	0.9381526919
487	0.1680263758	0.9382540809
488	0.1678431316	0.938558248
489	0.1676550199	0.9388624151
490	0.1675561318	0.9388624151
491	0.1675281579	0.9388624151
492	0.1674144218	0.9388624151
493	0.1673343486	0.9390651931
494	0.1672573078	0.9390651931
495	0.1671534457	0.9390651931
496	0.1670323609	0.9389638041
497	0.1669833876	0.9387610261
498	0.1668782893	0.938659637
499	0.1668632304	0.938659637
500	0.1668039613	0.9389638041
501	0.1667160176	0.9389638041
502	0.1665801142	0.9389638041
503	0.1664822939	0.9390651931
504	0.1664076342	0.9391665822
505	0.1663164662	0.9392679712
506	0.1662309068	0.9397749164
507	0.1661059822	0.9400790834
508	0.166006576	0.9399776944
509	0.1659846671	0.9399776944
510	0.1658922095	0.9399776944
511	0.1657833711	0.9400790834
512	0.1657091265	0.9402818615
513	0.1656156856	0.9403832505
514	0.1654936834	0.9403832505
515	0.1654342647	0.9403832505
516	0.1653108741	0.9405860286
517	0.1652069721	0.9407888067
518	0.1651484771	0.9407888067
519	0.1650786715	0.9407888067
520	0.1649487643	0.9408901957
521	0.1648791754	0.9408901957
522	0.1647728186	0.9407888067
523	0.1646526329	0.9409915847
524	0.1645607819	0.9408901957
525	0.1644588868	0.9407888067
526	0.1643045058	0.9410929737
527	0.1642211463	0.9411943628
528	0.1641461865	0.9410929737
529	0.1640279617	0.9409915847
530	0.1639191899	0.9408901957
531	0.163893295	0.9408901957
532	0.1638217619	0.9407888067
533	0.1636951629	0.9408901957
534	0.1636012721	0.9410929737
535	0.1635167174	0.9411943628
536	0.1634064136	0.9414985299
537	0.1633393612	0.9413971408
538	0.1632492865	0.9413971408
539	0.1631858766	0.9414985299
540	0.1631096672	0.9414985299
541	0.1630604191	0.9415999189
542	0.1629009187	0.9417013079
543	0.1628231472	0.942005475
544	0.1627687972	0.941904086
545	0.1626974797	0.941904086
546	0.1626213447	0.942005475
547	0.1625550825	0.942005475
548	0.1623810141	0.942106864
549	0.1623126314	0.942005475
550	0.1621524909	0.9424110311
551	0.1620803628	0.9424110311
552	0.1619320064	0.9426138092
553	0.1618685039	0.9426138092
554	0.1616943329	0.9427151982
555	0.1616675033	0.9428165872
556	0.1615621876	0.9433235324
557	0.1614457788	0.9432221434
558	0.1613483844	0.9432221434
559	0.1612776799	0.9433235324
560	0.1612338806	0.9433235324
561	0.1610735685	0.9433235324
562	0.1610196896	0.9434249214
563	0.1609943319	0.9435263105
564	0.1608995995	0.9434249214
565	0.1608755215	0.9434249214
566	0.160774449	0.9436276995
567	0.1607258717	0.9435263105
568	0.1606354369	0.9435263105
569	0.1605681999	0.9434249214
570	0.1604602202	0.9437290885
571	0.1603704507	0.9437290885
572	0.1602346093	0.9441346446
573	0.1601175203	0.9442360337
574	0.160014844	0.9442360337
575	0.159938351	0.9447429788
576	0.1598541264	0.9448443678
577	0.1598190156	0.9448443678
578	0.1597659786	0.9448443678
579	0.159654236	0.9449457569
580	0.1595225994	0.9451485349
581	0.1593277305	0.9456554801
582	0.1591918829	0.9457568691
583	0.1590502098	0.9456554801
584	0.158951952	0.9457568691
585	0.1589396982	0.9457568691
586	0.158798935	0.9458582581
587	0.1587279754	0.9458582581
588	0.1586045207	0.9461624252
589	0.1585245478	0.9462638143
590	0.1584441102	0.9464665923
591	0.1583086028	0.9466693704
592	0.158221718	0.9465679813
593	0.1581651933	0.9465679813
594	0.1580894416	0.9465679813
595	0.1580189002	0.9466693704
596	0.1579211734	0.9466693704
597	0.15787754	0.9466693704
598	0.157795391	0.9467707594
599	0.1576115069	0.9467707594
600	0.1575217135	0.9468721484
601	0.1574563474	0.9468721484
602	0.157398658	0.9470749265
603	0.1573340561	0.9470749265
604	0.1571941047	0.9472777046
605	0.1570869798	0.9471763155
606	0.1570276838	0.9472777046
607	0.1569352682	0.9474804826
608	0.1568536871	0.9473790936
609	0.1567489171	0.9475818716
610	0.1566919082	0.9477846497
611	0.1565912815	0.9478860387
612	0.1565347084	0.9477846497
613	0.15649613	0.9477846497
614	0.1564459503	0.9477846497
615	0.1563556365	0.9477846497
616	0.156199207	0.9481902058
617	0.1561669322	0.9481902058
618	0.1560757502	0.9481902058
619	0.1560084774	0.9482915948
620	0.1558761977	0.9484943729
621	0.1557890886	0.9485957619
622	0.1556665275	0.9485957619
623	0.155566695	0.9485957619
624	0.1555104014	0.9485957619
625	0.155462277	0.9485957619
626	0.1554108812	0.9485957619
627	0.1553572621	0.94879854
628	0.1552401752	0.9491027071
629	0.1551910416	0.9491027071
630	0.1550595515	0.9492040961
631	0.1549701014	0.9493054851
632	0.1548773391	0.9493054851
633	0.1547462247	0.9493054851
634	0.1546957756	0.9492040961
635	0.1546249415	0.9491027071
636	0.1545230449	0.9492040961
637	0.1544529882	0.9492040961
638	0.1543403794	0.9494068742
639	0.1542009429	0.9495082632
640	0.1541181858	0.9495082632
641	0.1539871684	0.9495082632
642	0.1538949236	0.9496096522
643	0.1537836999	0.9498124303
644	0.1537640776	0.9498124303
645	0.1536781763	0.9497110413
646	0.1536162671	0.9496096522
647	0.1535625494	0.9497110413
648	0.1534823479	0.9497110413
649	0.1533912991	0.9498124303
650	0.1532862037	0.9499138193
651	0.1531937295	0.9500152084
652	0.1531256639	0.9498124303
653	0.1530274508	0.9498124303
654	0.1529410883	0.9498124303
655	0.1528479686	0.9499138193
656	0.1527942583	0.9498124303
657	0.1526209945	0.9501165974
658	0.1525015152	0.9498124303
659	0.1523914669	0.9498124303
660	0.1522747324	0.9500152084
661	0.1521471577	0.9499138193
662	0.1521288598	0.9499138193
663	0.1520964015	0.9499138193
664	0.1520416285	0.9502179864
665	0.1519728311	0.9505221535
666	0.1518724797	0.9507249316
667	0.1517577139	0.9509277096
668	0.1517003324	0.9510290987
669	0.15162866	0.9513332657
670	0.1515734864	0.9514346548
671	0.1515280901	0.9512318767
672	0.1514283419	0.9514346548
673	0.1513233612	0.9516374328
674	0.1512759582	0.9517388219
675	0.1512587721	0.9517388219
676	0.1511929984	0.9517388219
677	0.1510651486	0.9517388219
678	0.1510257863	0.9517388219
679	0.1509197134	0.9518402109
680	0.1508767647	0.9518402109
681	0.1508605508	0.9518402109
682	0.1507399706	0.9520429889
683	0.1506331402	0.952144378
684	0.1505377376	0.952144378
685	0.1504227678	0.9520429889
686	0.1503975782	0.9520429889
687	0.1503457597	0.9520429889
688	0.1502315901	0.9520429889
689	0.1501473521	0.9520429889
690	0.1500417317	0.9520429889
691	0.1499612948	0.952144378
692	0.1499458758	0.952144378
693	0.1499023832	0.952144378
694	0.1497819706	0.952347156
695	0.1497208411	0.952347156
696	0.1496709642	0.952347156
697	0.1495537525	0.9525499341
698	0.1495132913	0.9525499341
699	0.1494435874	0.9526513231
700	0.1493437699	0.9527527122
701	0.1492410117	0.9526513231
702	0.1491345336	0.9526513231
703	0.1490159231	0.9526513231
704	0.148934195	0.9526513231
705	0.1488513629	0.9527527122
706	0.1487853449	0.9527527122
707	0.1487290809	0.9528541012
708	0.1486532839	0.9528541012
709	0.1485132909	0.9528541012
710	0.1483915392	0.9528541012
711	0.1482865989	0.9528541012
712	0.1481803492	0.9529554902
713	0.1480865162	0.9529554902
714	0.148016904	0.9528541012
715	0.1479833446	0.9527527122
716	0.1479178732	0.9528541012
717	0.1478181497	0.9529554902
718	0.1477776515	0.9531582683
719	0.147705466	0.9532596573
720	0.147633354	0.9532596573
721	0.1475985825	0.9532596573
722	0.1475317945	0.9534624354
723	0.1474477156	0.9535638244
724	0.1473300173	0.9535638244
725	0.1473060357	0.9535638244
726	0.14720467	0.9535638244
727	0.1471030018	0.9536652134
728	0.1470728444	0.9536652134
729	0.1469853575	0.9537666025
730	0.1469180838	0.9537666025
731	0.1467829201	0.9537666025
732	0.1467093551	0.9535638244
733	0.1466584765	0.9537666025
734	0.1466445968	0.9537666025
735	0.1465523085	0.9538679915
736	0.1464417869	0.9539693805
737	0.1463986841	0.9539693805
738	0.1463064372	0.9539693805
739	0.1462574216	0.9541721586
740	0.1461593691	0.9539693805
741	0.1460740872	0.9539693805
742	0.1459791138	0.9539693805
743	0.1458881673	0.9539693805
744	0.145832667	0.9540707695
745	0.1457117118	0.9540707695
746	0.1456230085	0.9541721586
747	0.1455951906	0.9540707695
748	0.1454983402	0.9541721586
749	0.1454459099	0.9542735476
750	0.1453569526	0.9541721586
751	0.1453179953	0.9541721586
752	0.1452408576	0.9544763257
753	0.1451788512	0.9545777147
754	0.1451010244	0.9546791037
755	0.1450288182	0.9545777147
756	0.1449605994	0.9546791037
757	0.1448828708	0.9548818818
758	0.1448698717	0.9548818818
759	0.1448185566	0.9547804928
760	0.1446974919	0.9547804928
761	0.144626293	0.9548818818
762	0.1445251255	0.9549832708
763	0.1444698345	0.9549832708
764	0.1444006626	0.9550846598
765	0.1443240886	0.9550846598
766	0.1442281175	0.9550846598
767	0.144084998	0.9549832708
768	0.144035248	0.9549832708
769	0.1440072748	0.9550846598
770	0.1439475779	0.9550846598
771	0.1437903715	0.9551860489
772	0.1437194506	0.9553888269
773	0.1436270731	0.955591605
774	0.1435330754	0.955794383
775	0.1434437916	0.955794383
776	0.1433620234	0.9559971611
777	0.1432392233	0.9561999392
778	0.1431905763	0.9561999392
779	0.1431093377	0.9561999392
780	0.1430251371	0.9561999392
781	0.1429541866	0.9564027172
782	0.1429058486	0.9564027172
783	0.1428937395	0.9565041063
784	0.1428017603	0.9565041063
785	0.1427593258	0.9565041063
786	0.1426535192	0.9565041063
787	0.1425830857	0.9565041063
788	0.142547256	0.9565041063
789	0.1424638997	0.9566054953
790	0.142392812	0.9567068843
791	0.1423071378	0.9567068843
792	0.1422388722	0.9567068843
793	0.1421652835	0.9565041063
794	0.1420661186	0.9566054953
795	0.1419997407	0.9568082733
796	0.1419272147	0.9568082733
797	0.1418534108	0.9569096624
798	0.141754766	0.9570110514
799	0.1416590945	0.9570110514
800	0.1415818702	0.9571124404
801	0.1415242418	0.9570110514
802	0.1414963126	0.9572138295
803	0.1414056368	0.9570110514
804	0.1413544473	0.9570110514
805	0.1413429837	0.9570110514
806	0.1412983435	0.9572138295
807	0.1412604325	0.9571124404
808	0.1411973263	0.9572138295
809	0.1411149664	0.9573152185
810	0.1410710597	0.9573152185
811	0.1410243248	0.9575179966
812	0.1409908689	0.9575179966
813	0.1409016741	0.9576193856
814	0.1408408541	0.9576193856
815	0.1407626938	0.9575179966
816	0.1406896231	0.9575179966
817	0.1406274814	0.9577207746
818	0.1405350561	0.9576193856
819	0.1404574393	0.9577207746
820	0.1404226186	0.9576193856
821	0.1403677562	0.9578221636
822	0.1402545809	0.9581263307
823	0.1401907895	0.9581263307
824	0.1400880795	0.9579235527
825	0.1400408628	0.9579235527
826	0.1399684399	0.9580249417
827	0.1398978258	0.9576193856
828	0.1398276035	0.9578221636
829	0.1396992185	0.9581263307
830	0.1395867416	0.9582277198
831	0.1395103091	0.9583291088
832	0.1394594984	0.9582277198
833	0.1393960111	0.9583291088
834	0.1393247749	0.9585318868
835	0.1392556564	0.9585318868
836	0.1391757726	0.9584304978
837	0.1391196795	0.9583291088
838	0.1390576594	0.9585318868
839	0.139000733	0.9586332759
840	0.138909907	0.9584304978
841	0.1388665479	0.9582277198
842	0.1387746668	0.9582277198
843	0.1386792095	0.9583291088
844	0.1386422348	0.9583291088
845	0.1385070409	0.9584304978
846	0.138405351	0.9583291088
847	0.1383308206	0.9585318868
848	0.1382700543	0.9587346649
849	0.138192895	0.9588360539
850	0.1381267043	0.9588360539
851	0.1380418959	0.9588360539
852	0.137977274	0.958937443
853	0.1378745453	0.9588360539
854	0.1377929679	0.958937443
855	0.1377383542	0.9588360539
856	0.137653206	0.959140221
857	0.1375883961	0.959140221
858	0.1375098916	0.959140221
859	0.1374436193	0.959140221
860	0.1372975941	0.9593429991
861	0.1372506211	0.9595457771
862	0.1372201614	0.9595457771
863	0.1371611753	0.9597485552
864	0.1370588963	0.9598499442
865	0.1370142896	0.9597485552
866	0.1369739634	0.9598499442
867	0.1369015921	0.9598499442
868	0.1367993703	0.9600527223
869	0.1367214907	0.9601541113
870	0.1366337043	0.9600527223
871	0.1365432225	0.9601541113
872	0.1364699043	0.9603568894
873	0.1364337919	0.9603568894
874	0.1363722652	0.9603568894
875	0.1362829578	0.9603568894
876	0.1362051367	0.9602555004
877	0.1360764061	0.9602555004
878	0.1360725096	0.9602555004
879	0.1360188727	0.9603568894
880	0.1359957459	0.9603568894
881	0.1359125348	0.9602555004
882	0.1358384761	0.9603568894
