iter	Logloss	Accuracy
350	0.1825825723	0.928839331
351	0.1825159945	0.928839331
352	0.1824936217	0.928839331
353	0.1822333644	0.9294475418
354	0.1820429648	0.9297516472
355	0.1819036436	0.9299543842
356	0.1817669834	0.9301571211
357	0.1815425745	0.9302584896
358	0.1814573143	0.9303598581
359	0.1812695857	0.9303598581
360	0.1811011445	0.9301571211
361	0.1809678902	0.9302584896
362	0.1809133182	0.9302584896
363	0.1807991519	0.9301571211
364	0.1806211532	0.930562595
365	0.180546803	0.9304612266
366	0.1805294621	0.9304612266
367	0.1804207451	0.9306639635
368	0.1803109577	0.9308667005
369	0.1802260133	0.930765332
370	0.1801124809	0.9309680689
371	0.1800503566	0.9309680689
372	0.1799418859	0.9311708059
373	0.17987926	0.9313735428
374	0.1797873804	0.9312721744
375	0.1797409297	0.9312721744
376	0.1795807336	0.9317790167
377	0.1795148702	0.9315762798
378	0.1793721018	0.9316776483
379	0.1793079341	0.9316776483
380	0.1791921005	0.9321844906
381	0.1791051567	0.9319817537
382	0.1790395256	0.9321844906
383	0.178948722	0.9321844906
384	0.1788000259	0.9319817537
385	0.1786827305	0.9321844906
386	0.1785488541	0.9320831221
387	0.1784817799	0.9321844906
388	0.1784137914	0.9321844906
389	0.1783056291	0.932488596
390	0.1781891664	0.932488596
391	0.1779817511	0.932691333
392	0.1779003878	0.932691333
393	0.1777843165	0.9327927015
394	0.177743638	0.932691333
395	0.1776315812	0.932691333
396	0.1775402235	0.9329954384
397	0.1774231312	0.9331981754
398	0.1772965624	0.9332995438
399	0.1771844698	0.9335022808
400	0.1770747964	0.9337050177
401	0.1769619166	0.9335022808
402	0.1768887102	0.9336036493
403	0.1768090778	0.9339077547
404	0.1767498855	0.9340091232
405	0.1766597991	0.9341104916
406	0.1765533567	0.9338063862
407	0.1764643084	0.9338063862
408	0.1763843879	0.9340091232
409	0.1763705955	0.9340091232
410	0.1762626861	0.9340091232
411	0.1761784076	0.9340091232
412	0.1760974777	0.9341104916
413	0.1759396171	0.9344145971
414	0.1758655177	0.9344145971
415	0.1758408984	0.9344145971
416	0.1757711688	0.9344145971
417	0.1757055986	0.9343132286
418	0.1756050867	0.9344145971
419	0.1755111601	0.9345159655
420	0.1754306166	0.934820071
421	0.1753389469	0.9349214394
422	0.175230973	0.9350228079
423	0.1751209433	0.9349214394
424	0.1750699361	0.9351241764
425	0.1749109945	0.9352255449
426	0.1748439608	0.9351241764
427	0.1748252272	0.9351241764
428	0.1747375998	0.9352255449
429	0.1746013688	0.9350228079
430	0.1744566303	0.9352255449
431	0.1743764238	0.9353269133
432	0.1743131713	0.9353269133
433	0.1741863964	0.9354282818
434	0.1740769386	0.9356310188
435	0.1740153905	0.9353269133
436	0.173983361	0.9353269133
437	0.1738432715	0.9354282818
438	0.1737432492	0.9354282818
439	0.1736355774	0.9355296503
440	0.17353441	0.9356310188
441	0.173408063	0.9360364927
442	0.1732908238	0.9361378611
443	0.1731987469	0.9361378611
444	0.1731652666	0.9362392296
445	0.1730515044	0.9363405981
446	0.1729421013	0.9361378611
447	0.1727817186	0.9363405981
448	0.1726683944	0.9368474404
449	0.1725615678	0.9368474404
450	0.1725296174	0.9369488089
451	0.1724225449	0.9371515459
452	0.1723481381	0.9370501774
453	0.1722677013	0.9372529143
454	0.1722426029	0.9372529143
455	0.1720980018	0.9375570198
456	0.1719872835	0.9376583882
457	0.1719244259	0.9376583882
458	0.1717676715	0.9378611252
459	0.171692956	0.9379624937
460	0.171592069	0.9380638621
461	0.1715131419	0.938469336
462	0.1714141895	0.938469336
463	0.1713809339	0.938469336
464	0.1712886459	0.938672073
465	0.1711717366	0.938672073
466	0.1710905991	0.9389761784
467	0.1709852478	0.9387734415
468	0.170852159	0.9389761784
469	0.1708034314	0.9389761784
470	0.1706447154	0.9389761784
471	0.1705839355	0.9390775469
472	0.1704951808	0.9389761784
473	0.1703449306	0.9390775469
474	0.1701957561	0.9392802838
475	0.1700742743	0.9391789154
476	0.1699979986	0.9393816523
477	0.1699371284	0.9394830208
478	0.1697833598	0.9393816523
479	0.1695801309	0.9394830208
480	0.1694398868	0.9395843893
481	0.1693252977	0.9395843893
482	0.1692944684	0.9395843893
483	0.1691853794	0.9396857577
484	0.169098167	0.9396857577
485	0.1690131653	0.9398884947
486	0.1689068319	0.9400912316
487	0.1688148544	0.9400912316
488	0.1687237569	0.9400912316
489	0.1686123619	0.9400912316
490	0.1685361218	0.9400912316
491	0.1683623302	0.9402939686
492	0.1682209155	0.9403953371
493	0.1681146003	0.9403953371
494	0.1681102054	0.9403953371
495	0.1680837176	0.9403953371
496	0.168027942	0.9404967055
497	0.1679264388	0.9403953371
498	0.1678333502	0.9403953371
499	0.1677687661	0.9403953371
500	0.167613199	0.9404967055
501	0.1674685549	0.940598074
502	0.1673889761	0.9404967055
503	0.1673039289	0.9404967055
504	0.1672232684	0.9403953371
505	0.1671548126	0.9404967055
506	0.1669914304	0.9406994425
507	0.1669207095	0.9408008109
508	0.1667664136	0.9409021794
509	0.1666950528	0.9409021794
510	0.166581971	0.9410035479
511	0.1664651891	0.9411049164
512	0.1663882906	0.9411049164
513	0.1662610388	0.9412062848
514	0.1661312744	0.9410035479
515	0.1659723952	0.9411049164
516	0.1658239288	0.9413076533
517	0.1657572803	0.9412062848
518	0.1656699038	0.9412062848
519	0.1655315923	0.9412062848
520	0.1654099831	0.9415103903
521	0.1653265403	0.9414090218
522	0.1652434323	0.9415103903
523	0.1651375694	0.9415103903
524	0.1650472156	0.9415103903
525	0.1649503358	0.9415103903
526	0.1648549853	0.9416117587
527	0.1648432993	0.9414090218
528	0.1647167837	0.9415103903
529	0.1646260331	0.9415103903
530	0.1644814395	0.9416117587
531	0.1643333693	0.9418144957
532	0.1642555698	0.9418144957
533	0.1641822612	0.9418144957
534	0.164072724	0.9419158642
535	0.164022762	0.9419158642
536	0.1639598521	0.9419158642
537	0.1639337882	0.9419158642
538	0.163884866	0.9419158642
539	0.1638109147	0.9419158642
540	0.1637052901	0.9419158642
541	0.1636747594	0.9419158642
542	0.1635678524	0.9419158642
543	0.1634779718	0.9423213381
544	0.163382855	0.9423213381
545	0.1633388633	0.9423213381
546	0.163264797	0.942524075
547	0.1632355477	0.942726812
548	0.1631173968	0.942726812
549	0.1629592292	0.9428281804
550	0.1629036668	0.9428281804
551	0.1627999048	0.9428281804
552	0.1626411082	0.9431322859
553	0.1625821101	0.9431322859
554	0.1625106688	0.9432336543
555	0.1624428962	0.9432336543
556	0.1623041985	0.9432336543
557	0.1622283509	0.9433350228
558	0.1621086645	0.9433350228
559	0.1620615193	0.9432336543
560	0.1620025938	0.9433350228
561	0.1619103044	0.9434363913
562	0.1618509518	0.9434363913
563	0.1617843816	0.9435377598
564	0.161713141	0.9435377598
565	0.161626054	0.9436391282
566	0.1615613941	0.9437404967
567	0.1614457195	0.9437404967
568	0.1613394902	0.9438418652
569	0.1612450244	0.9439432337
570	0.1611864786	0.9439432337
571	0.1610923481	0.9439432337
572	0.1609443651	0.9440446021
573	0.1608329799	0.9439432337
574	0.1607614679	0.9442473391
575	0.1606502135	0.944652813
576	0.1605728439	0.944652813
577	0.1604993189	0.9448555499
578	0.1603794642	0.944652813
579	0.1603347296	0.9447541814
580	0.1602255922	0.9448555499
581	0.1601040251	0.9451596553
582	0.1600351172	0.9451596553
583	0.1599926758	0.9451596553
584	0.1599813205	0.9451596553
585	0.1598682774	0.9452610238
586	0.1598166669	0.9452610238
587	0.1597005433	0.9452610238
588	0.1596686896	0.9452610238
589	0.1596145104	0.9452610238
590	0.1594761589	0.9450582869
591	0.1594190895	0.9452610238
592	0.1593460227	0.9455651292
593	0.1593028774	0.9454637608
594	0.1592250854	0.9454637608
595	0.1591444155	0.9455651292
596	0.1590902575	0.9455651292
597	0.159019184	0.9456664977
598	0.1589198167	0.9456664977
599	0.1587918251	0.9456664977
600	0.1586634339	0.9456664977
601	0.1585043932	0.9457678662
602	0.1583950185	0.9458692347
603	0.1583367837	0.9459706031
604	0.158256166	0.9460719716
605	0.1580877875	0.9464774455
606	0.1580433883	0.946376077
607	0.1579626981	0.9462747086
608	0.1578933005	0.9462747086
609	0.1577769776	0.9464774455
610	0.1577417413	0.946578814
611	0.1576919898	0.9464774455
612	0.1576193712	0.946376077
613	0.1574995815	0.946376077
614	0.1574145383	0.9462747086
615	0.1572833276	0.9464774455
616	0.1572358459	0.946376077
617	0.1571660795	0.946376077
618	0.1570962807	0.946376077
619	0.1569753353	0.946376077
620	0.156875427	0.9464774455
621	0.1567742752	0.946578814
622	0.156711445	0.9466801825
623	0.1565866501	0.9466801825
624	0.1565076703	0.9466801825
625	0.1563751423	0.9467815509
626	0.1562188695	0.9470856564
627	0.1561255282	0.9472883933
628	0.1560533316	0.9472883933
629	0.1559919294	0.9474911303
630	0.155864732	0.9472883933
631	0.1557691599	0.9473897618
632	0.155644992	0.9473897618
633	0.1555544368	0.9474911303
634	0.155480551	0.9474911303
635	0.1553573797	0.9474911303
636	0.1552258018	0.9476938672
637	0.1551363681	0.9476938672
638	0.155122998	0.9476938672
639	0.1551112961	0.9476938672
640	0.1551002618	0.9476938672
641	0.1549804728	0.9477952357
642	0.1548478904	0.9478966042
643	0.1547249025	0.9475924987
644	0.1546161612	0.9475924987
645	0.1545765652	0.9474911303
646	0.1545125443	0.9476938672
647	0.154476883	0.9475924987
648	0.1544138984	0.9475924987
649	0.1543407522	0.9474911303
650	0.1543100035	0.9473897618
651	0.1542188751	0.9472883933
652	0.1542026423	0.9472883933
653	0.1540963737	0.9472883933
654	0.1540326893	0.9473897618
655	0.1539367466	0.9473897618
656	0.1538600473	0.9473897618
657	0.1537888154	0.9475924987
658	0.1537408691	0.9475924987
659	0.1536319081	0.9477952357
660	0.1535882021	0.9477952357
661	0.1535360467	0.9477952357
662	0.1535244853	0.9478966042
663	0.1534109591	0.9479979726
664	0.153343617	0.9478966042
665	0.1532797808	0.9478966042
666	0.1531721545	0.9479979726
667	0.1530522901	0.9483020781
668	0.1529988092	0.9484034465
669	0.1529135763	0.9482007096
670	0.1528593659	0.948504815
671	0.1527761737	0.948707552
672	0.1526741884	0.9489102889
673	0.1525901816	0.9488089204
674	0.1525082895	0.9490116574
675	0.1524735669	0.9491130258
676	0.1523835164	0.9492143943
677	0.1523817902	0.9492143943
678	0.1522923683	0.9492143943
679	0.1522906988	0.9492143943
680	0.1522042812	0.9491130258
681	0.1522026613	0.9491130258
682	0.152105778	0.9492143943
683	0.1520306387	0.9493157628
684	0.151971943	0.9494171313
685	0.1519212166	0.9493157628
686	0.1518507786	0.9494171313
687	0.1518211356	0.9494171313
688	0.1517034925	0.9492143943
689	0.1516218353	0.9494171313
690	0.151514458	0.9494171313
691	0.1514051999	0.9494171313
692	0.1513333481	0.9493157628
693	0.1512491759	0.9491130258
694	0.1511701988	0.9491130258
695	0.1510648094	0.9492143943
696	0.1510632021	0.9492143943
697	0.1509576588	0.9493157628
698	0.1508704883	0.9495184997
699	0.1508312639	0.9497212367
700	0.1507331282	0.9496198682
701	0.1506361771	0.9496198682
702	0.1505210634	0.9498226052
703	0.1504738235	0.9498226052
704	0.150419948	0.9499239736
705	0.1503719379	0.9499239736
706	0.1502899598	0.9499239736
707	0.1502884024	0.9499239736
708	0.1502868922	0.9499239736
709	0.1502147008	0.9500253421
710	0.1501526115	0.9500253421
711	0.1500903737	0.9501267106
712	0.1499795885	0.9502280791
713	0.1498349205	0.9502280791
714	0.1497946678	0.950430816
715	0.1497003471	0.9502280791
716	0.1496573763	0.9503294475
717	0.1496559673	0.9503294475
718	0.1496208217	0.9503294475
719	0.1495584571	0.950430816
720	0.1494971062	0.9503294475
721	0.1493998221	0.9505321845
722	0.1493562928	0.950430816
723	0.1493052283	0.9505321845
724	0.1492429169	0.950430816
725	0.149131953	0.9509376584
726	0.1491114708	0.9509376584
727	0.1490941873	0.9509376584
728	0.1489959824	0.9509376584
729	0.1489287355	0.950633553
730	0.1488850572	0.9507349214
731	0.1488049184	0.9509376584
732	0.1488036268	0.9509376584
733	0.1487487863	0.9509376584
734	0.1487241556	0.9508362899
735	0.1485976308	0.9508362899
736	0.1485409046	0.9509376584
737	0.1484296402	0.9507349214
738	0.1483132642	0.9513431323
739	0.1482605697	0.9513431323
740	0.1481583516	0.9512417638
741	0.1480933008	0.9513431323
742	0.1479599034	0.9515458692
743	0.1479039289	0.9515458692
744	0.1478287989	0.9515458692
745	0.1477261993	0.9515458692
746	0.147637739	0.9515458692
747	0.1475785261	0.9515458692
748	0.1475175196	0.9516472377
749	0.1475022036	0.9517486062
750	0.1473763175	0.9516472377
751	0.1473096828	0.9516472377
752	0.1471911754	0.9516472377
753	0.1470938533	0.9515458692
754	0.1470692633	0.9515458692
755	0.1469929547	0.9515458692
756	0.1469109433	0.9516472377
757	0.1468393876	0.9517486062
758	0.1467442002	0.9518499747
759	0.1466614813	0.9518499747
760	0.1466035789	0.9518499747
761	0.1465171399	0.9518499747
762	0.146464714	0.9519513431
763	0.1464464674	0.9518499747
764	0.1463996527	0.9518499747
765	0.1462648484	0.9521540801
766	0.1462068487	0.9521540801
767	0.1461302734	0.9521540801
768	0.1460059695	0.9521540801
769	0.1459592141	0.9521540801
770	0.1458424736	0.9522554486
771	0.1457051276	0.952356817
772	0.1456584221	0.9524581855
773	0.1455713305	0.9524581855
774	0.1454782077	0.9526609225
775	0.1454232793	0.952559554
776	0.1453312764	0.9527622909
777	0.1452397291	0.9526609225
778	0.1451811211	0.9529650279
779	0.1451654899	0.9529650279
780	0.1451216764	0.9529650279
781	0.1450689622	0.9528636594
782	0.1449735465	0.9528636594
783	0.1448619335	0.9529650279
784	0.1448387465	0.9529650279
785	0.1448081131	0.9529650279
786	0.1447275717	0.9529650279
787	0.1446547278	0.9530663964
788	0.1446207882	0.9530663964
789	0.1445080598	0.9531677648
790	0.1444724411	0.9531677648
791	0.1444062562	0.9530663964
792	0.1443437426	0.9531677648
793	0.1443094427	0.9532691333
794	0.1442545506	0.9531677648
795	0.1441382298	0.9532691333
796	0.1440210508	0.9532691333
797	0.1439448539	0.9533705018
798	0.1438842104	0.9533705018
799	0.1438167556	0.9533705018
800	0.1437169773	0.9535732387
801	0.1436633933	0.9535732387
802	0.1436047669	0.9536746072
803	0.1435713935	0.9536746072
804	0.1434768803	0.9536746072
805	0.143361801	0.9534718702
806	0.143284125	0.9534718702
807	0.1432010214	0.9535732387
808	0.1430911406	0.9535732387
809	0.1429668028	0.9538773441
810	0.14286649	0.9536746072
811	0.1427820421	0.9535732387
812	0.1427419892	0.9535732387
813	0.1426267179	0.9536746072
814	0.142548998	0.9536746072
815	0.1424259492	0.9536746072
816	0.142364263	0.9538773441
817	0.1423116382	0.9538773441
818	0.1422433121	0.9537759757
819	0.1421268843	0.9537759757
820	0.1420518783	0.9537759757
821	0.1419480992	0.9537759757
822	0.1418576524	0.9538773441
823	0.1418161397	0.9538773441
824	0.1417653194	0.9538773441
825	0.1416293065	0.9539787126
826	0.1415576801	0.9539787126
827	0.1414575876	0.9539787126
828	0.1413762345	0.9539787126
829	0.1412806654	0.9539787126
830	0.1412165856	0.9539787126
831	0.141116477	0.9540800811
832	0.1410153732	0.9541814496
833	0.1409351547	0.9540800811
834	0.140863385	0.954282818
835	0.1408135561	0.954282818
836	0.1407711596	0.954282818
837	0.1406865189	0.9541814496
838	0.1406242459	0.9541814496
839	0.1405316827	0.9543841865
840	0.1404981897	0.9541814496
841	0.1404380601	0.9541814496
842	0.1403364935	0.9540800811
843	0.1402666931	0.9541814496
844	0.1402121284	0.9545869235
845	0.1401919509	0.9545869235
846	0.1401216749	0.9545869235
847	0.140081144	0.9546882919
848	0.1400222753	0.9546882919
849	0.1399923363	0.9546882919
850	0.1399555999	0.9546882919
851	0.1399040517	0.9546882919
852	0.139823585	0.9547896604
853	0.1397731419	0.9548910289
854	0.1397127819	0.9548910289
855	0.1396389664	0.9547896604
856	0.1395121749	0.9547896604
857	0.1394118092	0.9548910289
858	0.1393388345	0.9548910289
859	0.1392405242	0.9549923974
860	0.1391854413	0.9547896604
861	0.1390946411	0.9546882919
862	0.138996514	0.9548910289
863	0.138912261	0.9550937658
864	0.1388906016	0.9550937658
865	0.1388605869	0.9550937658
866	0.1387485423	0.9550937658
867	0.1386406499	0.9551951343
868	0.1386133277	0.9551951343
869	0.1385565168	0.9551951343
870	0.1384738592	0.9552965028
871	0.1384107918	0.9552965028
872	0.1383604126	0.9552965028
873	0.1382567125	0.9551951343
874	0.1382176313	0.9551951343
875	0.1381291945	0.9551951343
876	0.1380417506	0.9553978713
877	0.1379238057	0.9556006082
878	0.137890455	0.9556006082
879	0.1378713333	0.9554992397
880	0.1378372185	0.9554992397
881	0.1378110118	0.9554992397
882	0.1377810658	0.9554992397
883	0.1376697145	0.9557019767
