iter	Logloss	Accuracy
879	0.09295372737	0.9776717557
880	0.09291128258	0.9776717557
881	0.09283664079	0.9776717557
882	0.09280585848	0.9777671756
883	0.09270875941	0.9776717557
884	0.09265485107	0.9776717557
885	0.09264442861	0.9777671756
886	0.09257272683	0.9778625954
887	0.0924954517	0.9778625954
888	0.09241807624	0.9778625954
889	0.09233609192	0.9778625954
890	0.09227528343	0.9779580153
891	0.09216667759	0.9779580153
892	0.09205416436	0.9778625954
893	0.09196821882	0.9779580153
894	0.09188827606	0.9778625954
895	0.09180011005	0.9779580153
896	0.09172674095	0.9778625954
897	0.09163530027	0.9779580153
898	0.09155145045	0.9780534351
899	0.0914989272	0.978148855
900	0.09141286239	0.9782442748
901	0.09129266316	0.9784351145
902	0.091184475	0.9785305344
903	0.09107684728	0.9785305344
904	0.09103756185	0.9785305344
905	0.09095742865	0.9785305344
906	0.09087074168	0.9785305344
907	0.09079577256	0.9788167939
908	0.09074751959	0.9788167939
909	0.090731316	0.9788167939
910	0.09067394905	0.9788167939
911	0.09063947856	0.9788167939
912	0.09050830875	0.9788167939
913	0.09037628409	0.9788167939
914	0.09033855624	0.9788167939
915	0.09025746213	0.9788167939
916	0.09019097346	0.9788167939
917	0.09009076755	0.978721374
918	0.09001860395	0.978721374
919	0.08994806108	0.978721374
920	0.0898717038	0.978721374
921	0.08983120352	0.9788167939
922	0.08974458075	0.9789122137
923	0.08967012019	0.9789122137
924	0.08959093303	0.9789122137
925	0.08954017191	0.9789122137
926	0.0894171615	0.9788167939
927	0.08935155555	0.9788167939
928	0.0893018804	0.9788167939
929	0.08922655862	0.9788167939
930	0.0890387751	0.9788167939
931	0.08894309709	0.978721374
932	0.08891913563	0.978721374
933	0.08886667703	0.9789122137
934	0.08881927988	0.9789122137
935	0.08875922676	0.9789122137
936	0.08863696278	0.9789122137
937	0.08857375378	0.9790076336
938	0.08848895913	0.9791030534
939	0.08846707334	0.9791030534
940	0.08841658075	0.9791030534
941	0.08836691604	0.9791030534
942	0.08832154737	0.9791030534
943	0.0882822943	0.9791030534
944	0.08819077122	0.9791030534
945	0.08812238651	0.9791030534
946	0.08809307306	0.9791030534
947	0.08804799596	0.9791030534
948	0.08791748875	0.9790076336
949	0.08781419731	0.9790076336
950	0.08771176534	0.9790076336
951	0.08764756713	0.9791030534
952	0.08760379599	0.9791984733
953	0.08753577371	0.9791030534
954	0.08745996052	0.9791984733
955	0.08742417454	0.9792938931
956	0.08730394416	0.979389313
957	0.08720224522	0.9794847328
958	0.08716123294	0.9794847328
959	0.08707843791	0.9794847328
960	0.08705101383	0.9794847328
961	0.08694144067	0.9796755725
962	0.08684607055	0.9796755725
963	0.08674957537	0.9798664122
964	0.08669553029	0.9798664122
965	0.08658808354	0.9799618321
966	0.0865289958	0.9799618321
967	0.08649159492	0.9799618321
968	0.08643693293	0.9799618321
969	0.08637231077	0.9800572519
970	0.08630317091	0.9800572519
971	0.08627563065	0.9800572519
972	0.08621740183	0.9800572519
973	0.08614373374	0.9800572519
974	0.08609272222	0.9800572519
975	0.08599038595	0.9800572519
976	0.08593090921	0.9800572519
977	0.08587401913	0.9801526718
978	0.08576563219	0.9801526718
979	0.08571904701	0.9801526718
980	0.08565131335	0.9802480916
981	0.08558604243	0.9803435115
982	0.08549738599	0.9804389313
983	0.08540694358	0.9805343511
984	0.08532635001	0.9805343511
985	0.08528937522	0.9805343511
986	0.08523305084	0.9805343511
987	0.08515520863	0.9804389313
988	0.08506929524	0.9804389313
989	0.0849773957	0.9805343511
990	0.08485470226	0.9805343511
991	0.08477716751	0.980629771
992	0.08465801113	0.980629771
993	0.08462575806	0.980629771
994	0.08458474129	0.980629771
995	0.08454229838	0.980629771
996	0.08444592604	0.9807251908
997	0.08441486694	0.9807251908
998	0.08434486795	0.9808206107
999	0.08427232297	0.9808206107
