iter	Logloss	Accuracy
246	0.1909958643	0.9241686942
247	0.1909546207	0.9241686942
248	0.190899648	0.924270073
249	0.1908141496	0.924270073
250	0.1906130593	0.9241686942
251	0.1904328915	0.9243714517
252	0.1903111448	0.9244728305
253	0.1902072699	0.9244728305
254	0.1900931815	0.924675588
255	0.1899609665	0.9253852393
256	0.1898807637	0.9252838605
257	0.1898182413	0.9251824818
258	0.1897171919	0.9251824818
259	0.1896449976	0.9252838605
260	0.1895258589	0.925486618
261	0.1894099968	0.9253852393
262	0.189333612	0.9253852393
263	0.1891912492	0.925486618
264	0.1890641361	0.925486618
265	0.1889512615	0.9255879968
266	0.1888016952	0.925486618
267	0.1886787792	0.9252838605
268	0.1886206884	0.9252838605
269	0.1884791598	0.9255879968
270	0.1882634112	0.9257907543
271	0.1881329751	0.925892133
272	0.1879913919	0.9260948905
273	0.1878980022	0.9260948905
274	0.1877988267	0.9259935118
275	0.1876428679	0.9261962693
276	0.1875779634	0.9261962693
277	0.1874443992	0.9263990268
278	0.1872643911	0.9266017843
279	0.1871742002	0.9265004055
280	0.1870478414	0.9266017843
281	0.1868919238	0.9268045418
282	0.1867488265	0.9268045418
283	0.1866077958	0.9268045418
284	0.1864679095	0.926703163
285	0.1863665527	0.926703163
286	0.1862569844	0.9268045418
287	0.1860225161	0.9268045418
288	0.1858363808	0.9269059205
289	0.1857433479	0.9269059205
290	0.185659936	0.9270072993
291	0.1856170343	0.927108678
292	0.1854871234	0.9277169505
293	0.1853562895	0.9277169505
294	0.1852326561	0.9278183293
295	0.1851408761	0.9277169505
296	0.1850067042	0.9277169505
297	0.1849183795	0.9280210868
298	0.1848620065	0.9281224655
299	0.1847769697	0.928325223
300	0.1846159274	0.9285279805
301	0.1845210555	0.9284266018
302	0.1844590578	0.9284266018
303	0.1843563642	0.9286293593
304	0.1842313309	0.928325223
305	0.1840174189	0.9289334955
306	0.1839258504	0.928730738
307	0.1838310399	0.9290348743
308	0.1837078879	0.929136253
309	0.1835824214	0.9290348743
310	0.1835096612	0.9290348743
311	0.1834466826	0.9292376318
312	0.1832405172	0.929541768
313	0.1830143984	0.929541768
314	0.1829452403	0.9296431468
315	0.1828590031	0.9294403893
316	0.1827232559	0.9294403893
317	0.18264608	0.9294403893
318	0.1824747164	0.9296431468
319	0.1824078232	0.9296431468
320	0.1823252755	0.9297445255
321	0.1822076567	0.9296431468
322	0.1820774868	0.9296431468
323	0.1819877475	0.9298459043
324	0.1818319561	0.9297445255
325	0.1817661782	0.9297445255
326	0.1816729171	0.9300486618
327	0.181612134	0.9300486618
328	0.1815171024	0.9300486618
329	0.1813950241	0.9301500406
330	0.1812372098	0.9302514193
331	0.1811538868	0.9304541768
332	0.1809738438	0.9305555556
333	0.1808969839	0.9306569343
334	0.1808083415	0.9306569343
335	0.1806061119	0.9306569343
336	0.1804296931	0.9309610706
337	0.1802929414	0.9309610706
338	0.1800963617	0.9308596918
339	0.1800066722	0.9308596918
340	0.1799130804	0.9310624493
341	0.1798088657	0.9312652068
342	0.1796574655	0.9316707218
343	0.1795440799	0.9317721006
344	0.1794577897	0.9318734793
345	0.179306343	0.9318734793
346	0.1791483435	0.9318734793
347	0.1790635437	0.9319748581
348	0.1789850723	0.9320762368
349	0.1788937186	0.9319748581
350	0.1787637162	0.9323803731
351	0.1786875903	0.9320762368
352	0.1785203846	0.9320762368
353	0.1784576708	0.9320762368
354	0.1783178277	0.9323803731
355	0.1781978121	0.9325831306
356	0.1780125644	0.9323803731
357	0.1778900032	0.9325831306
358	0.1777620518	0.9327858881
359	0.1776065354	0.9326845093
360	0.1774797935	0.9328872668
361	0.1773059888	0.9331914031
362	0.1772365913	0.9330900243
363	0.1770777524	0.9329886456
364	0.1769948612	0.9328872668
365	0.1767889065	0.9330900243
366	0.1766622708	0.9330900243
367	0.1764647351	0.9329886456
368	0.1762801884	0.9329886456
369	0.1761698744	0.9330900243
370	0.1759840188	0.9333941606
371	0.1758101226	0.9334955393
372	0.1756545246	0.9335969181
373	0.1754645018	0.9340024331
374	0.1753569448	0.9339010543
375	0.1752585041	0.9339010543
376	0.175200249	0.9341038118
377	0.1750734308	0.9340024331
378	0.1749431618	0.9344079481
379	0.1747916116	0.9343065693
380	0.1746567266	0.9347120843
381	0.1746040384	0.9347120843
382	0.1744933154	0.9346107056
383	0.174368727	0.9345093268
384	0.1743526807	0.9345093268
385	0.174229201	0.9349148418
386	0.1741313285	0.9350162206
387	0.174055681	0.9351175994
388	0.1739537671	0.9351175994
389	0.1738942079	0.9352189781
390	0.1737496025	0.9355231144
391	0.1736364069	0.9357258719
392	0.1736149522	0.9355231144
393	0.1735804914	0.9356244931
394	0.173442735	0.9358272506
395	0.1733483832	0.9358272506
396	0.1733393714	0.9358272506
397	0.1732541478	0.9358272506
398	0.1731365236	0.9362327656
399	0.1730169531	0.9361313869
400	0.1728992546	0.9361313869
401	0.1728262289	0.9362327656
402	0.1726766887	0.9362327656
403	0.1725631808	0.9366382806
404	0.1724019386	0.9365369019
405	0.1723120634	0.9364355231
406	0.1722047966	0.9366382806
407	0.1720796592	0.9366382806
408	0.1719907934	0.9367396594
409	0.1718184437	0.9368410381
410	0.1717774856	0.9367396594
411	0.1716519031	0.9367396594
412	0.1715872234	0.9367396594
413	0.1715584347	0.9367396594
414	0.1714700381	0.9369424169
415	0.171313256	0.9371451744
416	0.1711509783	0.9370437956
417	0.1710442336	0.9371451744
418	0.1709419983	0.9370437956
419	0.1708044843	0.9374493106
420	0.1707129297	0.9374493106
421	0.170598895	0.9373479319
422	0.170438538	0.9376520681
423	0.1702972722	0.9378548256
424	0.1702268573	0.9379562044
425	0.1701280929	0.9381589619
426	0.1700370479	0.9381589619
427	0.1700165258	0.9381589619
428	0.1699221698	0.9380575831
429	0.1698969698	0.9381589619
430	0.1697559844	0.9381589619
431	0.1696390057	0.9381589619
432	0.1696057506	0.9382603406
433	0.1694910806	0.9382603406
434	0.1693940534	0.9385644769
435	0.1693154749	0.9385644769
436	0.1692059505	0.9385644769
437	0.1691196388	0.9385644769
438	0.1690418445	0.9385644769
439	0.169012379	0.9385644769
440	0.1689219877	0.9386658556
441	0.1688361065	0.9387672344
442	0.168678554	0.9390713706
443	0.1685336051	0.9392741281
444	0.1684135697	0.9394768856
445	0.1683856165	0.9394768856
446	0.1683169944	0.9395782644
447	0.1682201761	0.9395782644
448	0.1681180511	0.9396796431
449	0.1679843937	0.9397810219
450	0.1678819482	0.9398824006
451	0.1677323049	0.9398824006
452	0.1676553335	0.9397810219
453	0.1675071359	0.9400851582
454	0.1674012085	0.9401865369
455	0.1673726741	0.9401865369
456	0.16723414	0.9401865369
457	0.1671502612	0.9403892944
458	0.1670561725	0.9402879157
459	0.1669216464	0.9405920519
460	0.1668775263	0.9404906732
461	0.1668062706	0.9404906732
462	0.1667368758	0.9405920519
463	0.166629245	0.9405920519
464	0.1665280948	0.9406934307
465	0.1664208572	0.9408961882
466	0.1663188329	0.9407948094
467	0.1661917168	0.9410989457
468	0.1660835439	0.9414030819
469	0.1660123203	0.9414030819
470	0.1659078976	0.9414030819
471	0.1657799281	0.9414030819
472	0.1657160436	0.9414030819
473	0.1656103886	0.9412003244
474	0.1655321725	0.9412003244
475	0.1655046855	0.9412003244
476	0.1654776782	0.9412003244
477	0.1654498693	0.9413017032
478	0.1653841647	0.9413017032
479	0.1652685483	0.9413017032
480	0.1651753135	0.9412003244
481	0.1650382414	0.9412003244
482	0.1648701487	0.9416058394
483	0.1647740374	0.9415044607
484	0.1647450428	0.9415044607
485	0.1646481514	0.9416058394
486	0.164530527	0.9416058394
487	0.1645043573	0.9417072182
488	0.1643491669	0.9417072182
489	0.164272894	0.9417072182
490	0.164199998	0.9418085969
491	0.1641266203	0.9417072182
492	0.1640198421	0.9418085969
493	0.1639232466	0.9417072182
494	0.1638157063	0.9422141119
495	0.1637329731	0.9423154907
496	0.1636203309	0.9423154907
497	0.1635403138	0.9424168694
498	0.1634167461	0.9424168694
499	0.1633250049	0.9423154907
500	0.1631924394	0.9425182482
501	0.1631648818	0.9425182482
502	0.1631031787	0.9426196269
503	0.1630122382	0.9427210057
504	0.1628742187	0.9425182482
505	0.1628107427	0.9426196269
506	0.1627429458	0.9427210057
507	0.1626705831	0.9428223844
508	0.1625938771	0.9430251419
509	0.1624855044	0.9429237632
510	0.1624120858	0.9430251419
511	0.1623371823	0.9429237632
512	0.1622871531	0.9430251419
513	0.1621109653	0.9432278994
514	0.1619490778	0.9432278994
515	0.1618240099	0.9434306569
516	0.1617604879	0.9435320357
517	0.1616997832	0.9435320357
518	0.1616252643	0.9436334144
519	0.1615987367	0.9437347932
520	0.1615729836	0.9437347932
521	0.1614343834	0.9436334144
522	0.1613812807	0.9436334144
523	0.1612923907	0.9436334144
524	0.1611648925	0.9436334144
525	0.1611413681	0.9436334144
526	0.1610000121	0.9436334144
527	0.1609395902	0.9436334144
528	0.1608418368	0.9436334144
529	0.1607166912	0.9436334144
530	0.1606596053	0.9438361719
531	0.1605621228	0.9439375507
532	0.160453576	0.9442416869
533	0.1604294709	0.9442416869
534	0.1603463298	0.9442416869
535	0.1602324243	0.9443430657
536	0.160146019	0.9444444444
537	0.1600916983	0.9444444444
538	0.160012601	0.9444444444
539	0.1599906857	0.9444444444
540	0.1599358188	0.9444444444
541	0.1597878886	0.9444444444
542	0.1597665703	0.9444444444
543	0.1596826461	0.9443430657
544	0.1596272059	0.9443430657
545	0.159483703	0.9443430657
546	0.1594087185	0.9443430657
547	0.1593412427	0.9445458232
548	0.1592748122	0.9445458232
549	0.1591700865	0.9444444444
550	0.1590589277	0.9447485807
551	0.1589619351	0.9448499594
552	0.1588962047	0.9448499594
553	0.158845719	0.9448499594
554	0.158776586	0.945052717
555	0.1586775804	0.945052717
556	0.1585783285	0.9449513382
557	0.1584254397	0.945052717
558	0.1584048775	0.945052717
559	0.1582828223	0.9451540957
560	0.1582628814	0.9451540957
561	0.1581812538	0.945052717
562	0.1580798182	0.9449513382
563	0.1580591801	0.945052717
564	0.1579608923	0.9451540957
565	0.1579007786	0.9451540957
566	0.1578396886	0.9451540957
567	0.1576896973	0.9452554745
568	0.1576025272	0.945458232
569	0.1575093113	0.945458232
570	0.1574397434	0.9452554745
571	0.1573919947	0.9453568532
572	0.1572905802	0.9453568532
573	0.1572706954	0.9453568532
574	0.157188645	0.9453568532
575	0.1571012034	0.945458232
576	0.1570068429	0.945458232
577	0.1568917035	0.9455596107
578	0.1567681624	0.945458232
579	0.1567135062	0.9455596107
580	0.1566004802	0.945458232
581	0.1564999159	0.9456609895
582	0.1563460914	0.945863747
583	0.1561969179	0.945863747
584	0.1561150246	0.9459651257
585	0.1560053307	0.9463706407
586	0.1559413929	0.9463706407
587	0.1558569775	0.9463706407
588	0.1557200777	0.9463706407
589	0.1557009147	0.9463706407
590	0.1556823409	0.9463706407
591	0.155572254	0.9464720195
592	0.1555360568	0.9464720195
593	0.1554409988	0.9465733982
594	0.15536111	0.9465733982
595	0.1552910728	0.9465733982
596	0.1552007018	0.9464720195
597	0.1550942009	0.9464720195
598	0.1550279355	0.9465733982
599	0.1549444486	0.9465733982
600	0.1548601313	0.9465733982
601	0.1548166445	0.946674777
602	0.1547030728	0.946674777
603	0.1546142842	0.9467761557
604	0.1545880823	0.9467761557
605	0.1545282399	0.9468775345
606	0.1544639844	0.947080292
607	0.1542835203	0.9469789132
608	0.1542149559	0.9468775345
609	0.1541651681	0.9468775345
610	0.1540405349	0.947080292
611	0.1539303191	0.9468775345
612	0.1537748822	0.9471816707
613	0.1537321112	0.9471816707
614	0.1536024726	0.9472830495
615	0.153529295	0.9473844282
616	0.1534354212	0.9473844282
617	0.1533402095	0.947485807
618	0.1532182718	0.9477899432
619	0.1531689135	0.9477899432
620	0.1531373366	0.9477899432
621	0.1530034943	0.947891322
622	0.1528914427	0.947891322
623	0.1528568554	0.947891322
624	0.1528391539	0.9479927007
625	0.1527994192	0.947891322
626	0.1527005286	0.9480940795
627	0.1525532045	0.9481954582
628	0.1524466062	0.9481954582
629	0.1523645109	0.948296837
630	0.1522811239	0.9483982157
631	0.152156893	0.9484995945
632	0.1520506695	0.9483982157
633	0.1519180862	0.9484995945
634	0.1518221334	0.948702352
635	0.1517432742	0.948702352
636	0.1517272067	0.948702352
637	0.1516429252	0.948702352
638	0.1516273536	0.948702352
639	0.1515693645	0.9488037307
640	0.1515265098	0.9489051095
641	0.1514631564	0.948702352
642	0.1514008012	0.9488037307
643	0.1513434962	0.9488037307
644	0.1512278174	0.948702352
645	0.1511592782	0.9486009732
646	0.1511117373	0.9486009732
647	0.1510200731	0.9486009732
648	0.1509376412	0.948702352
649	0.1508898502	0.9488037307
650	0.1508174889	0.9488037307
651	0.1507406689	0.9488037307
652	0.1506962291	0.9489051095
653	0.1506017739	0.9488037307
654	0.1505877011	0.9488037307
655	0.1505189901	0.9490064882
656	0.1504080014	0.949107867
657	0.1503889918	0.949107867
658	0.1502121474	0.949107867
659	0.1501987193	0.949107867
660	0.1500738778	0.949107867
661	0.1499754393	0.949107867
662	0.149863602	0.949107867
663	0.1497926254	0.949107867
664	0.1497367671	0.9492092457
665	0.1496401319	0.9492092457
666	0.1495971231	0.9492092457
667	0.1495183297	0.949107867
668	0.1494555674	0.949107867
669	0.1493762315	0.9490064882
670	0.1492850652	0.9493106245
671	0.1492031924	0.9497161395
672	0.1490699056	0.9496147607
673	0.1490106477	0.9498175182
674	0.1489650905	0.949918897
675	0.1488838613	0.949918897
676	0.1487563289	0.9501216545
677	0.1486158311	0.9500202758
678	0.148550087	0.9502230333
679	0.1484563964	0.950324412
680	0.1483585146	0.9501216545
681	0.1483004302	0.9502230333
682	0.1482429013	0.9501216545
683	0.1481933886	0.9501216545
684	0.1480093909	0.9502230333
685	0.1478779775	0.9502230333
686	0.1477846209	0.9502230333
687	0.1476961448	0.9502230333
688	0.1475570614	0.9502230333
689	0.1474568027	0.9504257908
690	0.1473827405	0.9504257908
691	0.1472426064	0.9505271695
692	0.1471330095	0.9506285483
693	0.1470903474	0.9506285483
694	0.1470244114	0.9506285483
695	0.1469570072	0.9506285483
696	0.1469208769	0.9506285483
697	0.1468178445	0.950729927
698	0.146698911	0.9506285483
699	0.1466839521	0.9506285483
700	0.1465367343	0.9508313058
701	0.1464672738	0.9508313058
702	0.1463844259	0.9509326845
703	0.146348975	0.9510340633
704	0.1462376616	0.9509326845
705	0.1461389685	0.9509326845
706	0.1460500222	0.9509326845
707	0.1460009582	0.9509326845
708	0.1458812945	0.9508313058
709	0.1457038706	0.951135442
710	0.1455996641	0.951135442
711	0.1455130107	0.9512368208
712	0.1454813596	0.9512368208
713	0.1453911719	0.9513381995
714	0.1452506188	0.9513381995
715	0.145138257	0.9513381995
716	0.1450171313	0.9514395783
717	0.1449041464	0.9514395783
718	0.1448168062	0.951540957
719	0.1447376594	0.9514395783
720	0.1446545965	0.9518450933
721	0.1445258608	0.951946472
722	0.1444545685	0.9520478508
723	0.1443929486	0.9520478508
724	0.1442977543	0.951946472
725	0.1441995012	0.9520478508
726	0.1441398911	0.9520478508
727	0.1440571542	0.951946472
728	0.1439730179	0.9520478508
729	0.1439261235	0.9521492295
730	0.1438886937	0.9522506083
731	0.1438761513	0.9522506083
732	0.1438392167	0.9522506083
733	0.1437662233	0.9524533658
734	0.143686401	0.9525547445
735	0.143606277	0.9524533658
736	0.1435339989	0.9526561233
737	0.1434472329	0.952757502
738	0.1434332288	0.952757502
739	0.1433374743	0.952757502
740	0.1432340887	0.9528588808
741	0.1431114476	0.9528588808
742	0.1430162919	0.9528588808
743	0.1429396467	0.9529602595
744	0.1428934162	0.9529602595
745	0.1428303604	0.9528588808
746	0.1428168126	0.9528588808
747	0.142702168	0.9529602595
748	0.1426730577	0.9529602595
749	0.1425699203	0.9530616383
750	0.1424704534	0.9528588808
751	0.1424155215	0.9528588808
752	0.1422715248	0.9530616383
753	0.1422259456	0.9532643958
754	0.1421580832	0.9532643958
755	0.1420417086	0.9533657745
756	0.1419360016	0.9532643958
757	0.1418639372	0.9534671533
758	0.1417256955	0.953568532
759	0.1416494377	0.9536699108
760	0.141606848	0.9537712895
761	0.1415251566	0.9537712895
762	0.1414642893	0.9538726683
763	0.1413788804	0.9537712895
764	0.1412953918	0.953974047
765	0.1412569652	0.9540754258
766	0.141202742	0.9541768045
767	0.1411211851	0.9544809408
768	0.1410533372	0.954379562
769	0.1410406266	0.9542781833
770	0.1409579417	0.9544809408
771	0.1408916161	0.9544809408
772	0.1408549244	0.9544809408
773	0.1407509653	0.9545823195
774	0.1406747978	0.9544809408
775	0.1406107666	0.9544809408
776	0.1405416732	0.9545823195
777	0.1404804222	0.9546836983
778	0.1404222126	0.9546836983
779	0.1402931295	0.9548864558
780	0.140243904	0.9548864558
781	0.1402140566	0.9548864558
782	0.1401181679	0.9546836983
783	0.1400412262	0.9546836983
784	0.1399170733	0.9548864558
785	0.139837086	0.9549878345
786	0.1397420543	0.9548864558
787	0.1397162131	0.9548864558
788	0.1395919042	0.9550892133
789	0.1395336199	0.9551905921
790	0.1394489233	0.9552919708
791	0.1393939229	0.9552919708
792	0.1393228719	0.9552919708
793	0.1391653198	0.9551905921
794	0.1390859702	0.9550892133
795	0.1389980761	0.9550892133
796	0.1389214022	0.9550892133
797	0.1388465404	0.9550892133
798	0.1387789118	0.9550892133
799	0.1386911395	0.9550892133
800	0.1386146991	0.9550892133
801	0.1385731409	0.9550892133
802	0.138529233	0.9551905921
803	0.1384736437	0.9551905921
804	0.1383284783	0.9553933496
805	0.1382112645	0.9554947283
806	0.1380941389	0.9556974858
807	0.1380397692	0.9556974858
808	0.137968378	0.9556974858
809	0.1379221198	0.9557988646
810	0.1378833489	0.9557988646
811	0.1378030085	0.9559002433
812	0.1377773632	0.9559002433
813	0.1376591133	0.9556974858
814	0.1375815569	0.9557988646
815	0.1374771154	0.9557988646
816	0.1373824608	0.9557988646
817	0.1372744012	0.9559002433
818	0.1372120793	0.9560016221
819	0.1371602666	0.9560016221
820	0.1370921592	0.9560016221
821	0.1369563138	0.9561030008
822	0.1369090074	0.9561030008
823	0.1368250835	0.9562043796
824	0.1367904815	0.9562043796
825	0.1367032188	0.9562043796
826	0.1366682373	0.9562043796
827	0.1366038221	0.9565085158
828	0.1365002514	0.9563057583
829	0.1363893113	0.9562043796
830	0.1363454867	0.9561030008
831	0.1363057251	0.9563057583
832	0.1362219118	0.9565085158
833	0.1361424538	0.9564071371
834	0.1361113246	0.9564071371
835	0.1360548593	0.9564071371
836	0.1359365807	0.9563057583
837	0.1358292401	0.9563057583
838	0.1357176757	0.9565085158
839	0.1356565531	0.9566098946
840	0.1355863583	0.9567112733
841	0.1355279588	0.9567112733
842	0.1355004327	0.9567112733
843	0.1354685663	0.9567112733
844	0.1353856539	0.9570154096
845	0.1352785898	0.9568126521
846	0.1352135402	0.9569140308
847	0.1351460732	0.9569140308
848	0.1350602273	0.9569140308
849	0.1349877512	0.9569140308
850	0.1349299106	0.9570154096
851	0.1348184728	0.9572181671
852	0.1347466303	0.9573195458
853	0.1346789949	0.9574209246
854	0.1345795764	0.9573195458
855	0.1345390564	0.9574209246
856	0.1344538868	0.9574209246
857	0.1343828898	0.9574209246
858	0.1343104717	0.9575223033
859	0.1342116568	0.9575223033
860	0.1341233801	0.9575223033
861	0.1340536923	0.9576236821
862	0.1340314366	0.9576236821
863	0.1339591461	0.9575223033
864	0.1338762703	0.9575223033
865	0.1337853113	0.9576236821
866	0.1337089208	0.9578264396
867	0.1336618063	0.9580291971
868	0.1335588544	0.9580291971
869	0.1334548699	0.9580291971
870	0.1334282198	0.9580291971
871	0.1333590383	0.9580291971
872	0.1333008017	0.9582319546
873	0.1332266744	0.9581305758
874	0.1331447487	0.9582319546
875	0.1330900649	0.9582319546
876	0.1330352693	0.9582319546
877	0.1329444636	0.9582319546
878	0.1328523998	0.9582319546
879	0.1328370599	0.9582319546
880	0.1327755443	0.9581305758
881	0.1327160181	0.9580291971
882	0.1326407491	0.9582319546
883	0.1325605724	0.9584347121
