iter	Passed	Remaining
268	1003	2727
269	1006	2722
270	1010	2717
271	1013	2711
272	1016	2707
273	1020	2704
274	1023	2698
275	1026	2693
276	1030	2688
277	1033	2685
278	1037	2680
279	1040	2675
280	1043	2669
281	1046	2664
282	1049	2659
283	1052	2654
284	1055	2648
285	1059	2644
286	1062	2640
287	1066	2635
288	1069	2631
289	1073	2627
290	1076	2622
291	1079	2618
292	1083	2614
293	1086	2608
294	1089	2604
295	1093	2600
296	1097	2597
297	1100	2593
298	1103	2588
299	1107	2584
300	1110	2579
301	1114	2575
302	1118	2572
303	1121	2567
304	1125	2564
305	1132	2568
306	1138	2569
307	1142	2566
308	1145	2562
309	1149	2557
310	1152	2553
311	1156	2549
312	1159	2544
313	1162	2540
314	1167	2537
315	1170	2534
316	1174	2529
317	1179	2529
318	1182	2524
319	1186	2520
320	1189	2515
321	1192	2511
322	1196	2508
323	1199	2503
324	1202	2498
325	1206	2493
326	1209	2489
327	1212	2485
328	1216	2481
329	1219	2476
330	1222	2471
331	1226	2467
332	1230	2465
333	1234	2462
334	1238	2457
335	1241	2452
336	1244	2448
337	1248	2444
338	1251	2439
339	1254	2435
340	1257	2430
341	1261	2426
342	1264	2422
343	1267	2417
344	1270	2412
345	1274	2409
346	1279	2408
347	1283	2404
348	1286	2399
349	1289	2395
350	1293	2391
351	1296	2387
352	1299	2382
353	1303	2378
354	1307	2375
355	1310	2370
356	1314	2367
357	1318	2363
358	1321	2359
359	1324	2354
360	1328	2350
361	1331	2346
362	1334	2341
363	1338	2339
364	1342	2336
365	1346	2332
366	1349	2326
367	1354	2326
368	1358	2323
369	1362	2320
370	1366	2316
371	1369	2311
372	1372	2307
373	1376	2304
374	1380	2300
375	1384	2296
376	1387	2292
377	1391	2289
378	1394	2285
379	1397	2280
380	1401	2276
381	1404	2272
382	1407	2267
383	1411	2264
384	1414	2259
385	1417	2255
386	1422	2253
387	1429	2254
388	1433	2251
389	1437	2247
390	1440	2244
391	1444	2240
392	1447	2236
393	1451	2232
394	1454	2228
395	1458	2224
396	1461	2220
397	1465	2216
398	1468	2212
399	1472	2208
400	1476	2205
401	1479	2201
402	1483	2197
403	1486	2192
404	1490	2190
405	1494	2187
406	1498	2183
407	1502	2179
408	1507	2178
409	1510	2174
410	1513	2169
411	1517	2165
412	1520	2161
413	1523	2157
414	1527	2153
415	1531	2149
416	1534	2145
417	1538	2141
418	1541	2137
419	1544	2133
420	1548	2129
421	1551	2124
422	1556	2123
423	1559	2118
424	1562	2114
425	1566	2110
426	1570	2107
427	1573	2102
428	1576	2098
429	1579	2093
430	1582	2089
431	1586	2086
432	1589	2081
433	1592	2077
434	1596	2073
435	1599	2069
436	1618	2084
437	1621	2080
438	1625	2076
439	1628	2072
440	1631	2067
441	1635	2064
442	1638	2060
443	1641	2055
444	1645	2052
445	1648	2048
446	1652	2043
447	1655	2040
448	1658	2035
449	1661	2031
450	1665	2027
451	1668	2023
452	1671	2018
453	1675	2014
454	1678	2010
455	1681	2006
456	1685	2002
457	1688	1998
458	1691	1993
459	1695	1990
460	1698	1986
461	1701	1981
462	1705	1977
463	1708	1973
464	1711	1968
465	1714	1964
466	1717	1960
467	1721	1956
468	1724	1952
469	1728	1949
470	1732	1945
471	1735	1941
472	1738	1936
473	1742	1933
474	1745	1929
475	1748	1924
476	1751	1920
477	1756	1917
478	1759	1913
479	1762	1909
480	1766	1906
481	1769	1902
482	1772	1897
483	1776	1893
484	1779	1889
485	1782	1885
486	1785	1881
487	1789	1877
488	1792	1873
489	1796	1869
490	1799	1865
491	1803	1861
492	1806	1857
493	1809	1853
494	1813	1849
495	1816	1845
496	1820	1842
497	1823	1838
498	1826	1833
499	1830	1830
500	1834	1826
501	1837	1822
502	1840	1818
503	1843	1814
504	1848	1811
505	1852	1808
506	1855	1804
507	1859	1800
508	1863	1797
509	1866	1793
510	1870	1790
511	1874	1786
512	1878	1783
513	1881	1779
514	1884	1774
515	1888	1771
516	1891	1766
517	1895	1763
518	1899	1760
519	1902	1756
520	1905	1752
521	1909	1748
522	1912	1744
523	1915	1740
524	1920	1737
525	1923	1733
526	1927	1729
527	1930	1725
528	1933	1721
529	1944	1724
530	1949	1721
531	1952	1717
532	1956	1714
533	1959	1710
534	1962	1706
535	1966	1702
536	1969	1697
537	1972	1694
538	1976	1690
539	1979	1686
540	1982	1681
541	1985	1678
542	1988	1673
543	1992	1669
544	1995	1665
545	1998	1661
546	2001	1657
547	2005	1653
548	2008	1649
549	2011	1645
550	2014	1641
551	2017	1637
552	2021	1633
553	2024	1630
554	2028	1626
555	2031	1621
556	2034	1618
557	2037	1614
558	2041	1610
559	2044	1606
560	2048	1602
561	2051	1598
562	2055	1595
563	2058	1591
564	2061	1587
565	2065	1583
566	2068	1579
567	2071	1575
568	2075	1572
569	2079	1568
570	2083	1565
571	2087	1561
572	2090	1558
573	2094	1554
574	2098	1550
575	2101	1546
576	2107	1544
577	2112	1542
578	2115	1538
579	2119	1534
580	2122	1530
581	2126	1527
582	2130	1523
583	2134	1520
584	2137	1516
585	2140	1512
586	2143	1508
587	2147	1504
588	2150	1500
589	2154	1496
590	2157	1493
591	2161	1489
592	2165	1486
593	2168	1482
594	2172	1479
595	2176	1475
596	2180	1471
597	2183	1467
598	2186	1463
599	2190	1460
600	2193	1456
601	2196	1452
602	2200	1448
603	2205	1445
604	2209	1442
605	2212	1438
606	2216	1434
607	2220	1431
608	2223	1427
609	2227	1423
610	2231	1420
611	2235	1417
612	2238	1413
613	2241	1409
614	2245	1405
615	2248	1401
616	2252	1398
617	2256	1394
618	2261	1391
619	2265	1388
620	2270	1385
621	2273	1381
622	2276	1377
623	2279	1373
624	2283	1369
625	2286	1365
626	2289	1361
627	2292	1358
628	2296	1354
629	2299	1350
630	2302	1346
631	2307	1343
632	2310	1339
633	2313	1335
634	2317	1331
635	2320	1327
636	2324	1324
637	2328	1321
638	2331	1317
639	2334	1313
640	2338	1309
641	2341	1305
642	2345	1301
643	2348	1297
644	2351	1294
645	2354	1290
646	2357	1286
647	2360	1282
648	2364	1278
649	2367	1275
650	2371	1271
651	2374	1267
652	2378	1263
653	2381	1259
654	2385	1256
655	2388	1252
656	2391	1248
657	2396	1245
658	2401	1242
659	2406	1239
660	2410	1236
661	2413	1232
662	2418	1229
663	2421	1225
664	2425	1221
665	2428	1217
666	2431	1214
667	2435	1210
668	2438	1206
669	2441	1202
670	2445	1198
671	2448	1195
672	2451	1191
673	2455	1187
674	2458	1183
675	2461	1180
676	2465	1176
677	2468	1172
678	2471	1168
679	2474	1164
680	2478	1161
681	2482	1157
682	2486	1153
683	2489	1149
684	2492	1146
685	2496	1142
686	2499	1138
687	2502	1135
688	2506	1131
689	2509	1127
690	2513	1123
691	2516	1120
692	2519	1116
693	2523	1112
694	2526	1108
695	2529	1105
696	2533	1101
697	2536	1097
698	2539	1093
699	2543	1089
700	2546	1086
701	2550	1082
702	2553	1078
703	2558	1075
704	2563	1072
705	2566	1068
706	2570	1065
707	2573	1061
708	2577	1057
709	2581	1054
710	2585	1050
711	2588	1047
712	2592	1043
713	2595	1039
714	2599	1036
715	2602	1032
716	2605	1028
717	2609	1024
718	2612	1020
719	2615	1017
720	2619	1013
721	2622	1009
722	2625	1005
723	2629	1002
724	2632	998
725	2635	994
726	2639	991
727	2643	987
728	2646	983
729	2649	980
730	2652	976
731	2656	972
732	2659	968
733	2662	964
734	2666	961
735	2669	957
736	2672	953
737	2675	949
738	2679	946
739	2682	942
740	2685	938
741	2688	934
742	2692	931
743	2695	927
744	2699	923
745	2702	920
746	2706	916
747	2709	912
748	2712	909
749	2716	905
750	2719	901
751	2722	897
752	2726	894
753	2729	890
754	2732	886
755	2736	883
756	2741	880
757	2745	876
758	2748	872
759	2751	868
760	2755	865
761	2758	861
762	2761	857
763	2765	854
764	2768	850
765	2771	846
766	2775	843
767	2778	839
768	2782	835
769	2786	832
770	2790	828
771	2793	825
772	2797	821
773	2800	817
774	2804	814
775	2807	810
776	2810	806
777	2814	803
778	2817	799
779	2821	795
780	2824	792
781	2829	788
782	2834	785
783	2838	782
784	2841	778
785	2845	774
786	2848	770
787	2851	767
788	2855	763
789	2859	759
790	2862	756
791	2865	752
792	2869	749
793	2873	745
794	2876	741
795	2879	738
796	2883	734
797	2886	730
798	2889	727
799	2893	723
800	2896	719
801	2900	716
802	2903	712
803	2908	709
804	2912	705
805	2916	701
806	2921	698
807	2925	695
808	2928	691
809	2932	687
810	2936	684
811	2939	680
812	2942	676
813	2946	673
814	2949	669
815	2953	665
816	2956	662
817	2960	658
818	2963	654
819	2966	651
820	2970	647
821	2973	643
822	2976	640
823	2980	636
824	2983	632
825	2986	629
826	2990	625
827	2993	621
828	2996	618
829	3000	614
830	3004	610
831	3006	607
832	3010	603
833	3014	599
834	3017	596
835	3020	592
836	3023	588
837	3026	585
838	3030	581
839	3034	577
840	3037	574
841	3040	570
842	3044	567
843	3048	563
844	3051	559
845	3054	556
846	3058	552
847	3061	548
848	3064	545
849	3068	541
850	3072	537
851	3075	534
852	3080	530
853	3084	527
854	3089	523
855	3093	520
856	3096	516
857	3099	512
858	3103	509
859	3107	505
860	3111	502
861	3114	498
862	3117	494
863	3123	491
864	3126	488
865	3130	484
866	3133	480
867	3137	477
868	3140	473
869	3143	469
870	3147	466
871	3150	462
872	3153	458
873	3157	455
874	3160	451
875	3163	447
876	3167	444
877	3170	440
878	3173	436
879	3177	433
880	3180	429
881	3185	426
882	3190	422
883	3193	419
884	3196	415
885	3200	411
886	3204	408
887	3208	404
888	3212	401
889	3216	397
890	3221	394
891	3225	390
892	3229	386
893	3233	383
894	3237	379
895	3240	376
896	3245	372
897	3250	369
898	3253	365
899	3258	362
900	3263	358
901	3267	355
902	3272	351
903	3278	348
904	3282	344
905	3287	341
906	3292	337
907	3296	334
908	3300	330
909	3305	326
910	3313	323
911	3317	320
912	3320	316
913	3324	312
914	3328	309
915	3331	305
916	3334	301
917	3337	298
918	3341	294
919	3345	290
920	3348	287
921	3351	283
922	3355	279
923	3358	276
924	3361	272
925	3364	268
926	3369	265
927	3375	261
928	3380	258
929	3384	254
930	3387	251
931	3390	247
932	3393	243
933	3396	240
934	3400	236
935	3403	232
936	3406	229
937	3409	225
938	3413	221
939	3416	218
940	3420	214
941	3423	210
942	3426	207
943	3430	203
944	3433	199
945	3436	196
946	3439	192
947	3443	188
948	3447	185
949	3450	181
950	3453	177
951	3457	174
952	3460	170
953	3463	167
954	3467	163
955	3470	159
956	3473	156
957	3477	152
958	3480	148
959	3483	145
960	3486	141
961	3490	137
962	3493	134
963	3496	130
964	3500	126
965	3503	123
966	3510	119
967	3513	116
968	3518	112
969	3521	108
970	3525	105
971	3528	101
972	3531	97
973	3535	94
974	3538	90
975	3541	87
976	3544	83
977	3547	79
978	3551	76
979	3556	72
980	3560	68
981	3564	65
982	3568	61
983	3571	58
984	3575	54
985	3578	50
986	3581	47
987	3586	43
988	3590	39
989	3594	36
990	3597	32
991	3600	29
992	3603	25
993	3606	21
994	3609	18
995	3613	14
996	3617	10
997	3620	7
998	3623	3
999	3626	0
