iter	Logloss	Accuracy
91	0.2168567316	0.9135326913
92	0.2166516082	0.9138367968
93	0.2164571499	0.9137354283
94	0.2161800021	0.9135326913
95	0.2157293217	0.9136340598
96	0.215443794	0.9140395337
97	0.2150381841	0.9140395337
98	0.2148258056	0.9142422707
99	0.2143713151	0.9143436391
100	0.2140876724	0.9143436391
101	0.2138887299	0.9145463761
102	0.2136648138	0.9143436391
103	0.2134861996	0.9146477446
104	0.2133439051	0.9148504815
105	0.213105369	0.9150532184
106	0.2125881554	0.91495185
107	0.2124277317	0.91495185
108	0.2122591424	0.91495185
109	0.2119329354	0.9148504815
110	0.2117317872	0.9150532184
111	0.2114803824	0.9150532184
112	0.211214133	0.9150532184
113	0.2109697999	0.9150532184
114	0.2107902328	0.91495185
115	0.2106486754	0.91495185
116	0.2101529139	0.9152559554
117	0.2099571527	0.9152559554
118	0.2098052834	0.9153573239
119	0.2096470978	0.9150532184
120	0.2094989853	0.9152559554
121	0.2092860989	0.91495185
122	0.2091940475	0.914749113
123	0.209028383	0.914749113
124	0.2088873065	0.914749113
125	0.2085677684	0.9144450076
126	0.2084196261	0.9148504815
127	0.2083450297	0.9148504815
128	0.2080674657	0.91495185
129	0.207927746	0.91495185
130	0.2077921972	0.91495185
131	0.2074745838	0.9148504815
132	0.2073573711	0.9148504815
133	0.2072361865	0.91495185
134	0.2070844162	0.91495185
135	0.20695369	0.9148504815
136	0.2068266792	0.91495185
137	0.2067243732	0.91495185
138	0.2066195815	0.9148504815
139	0.2065132481	0.914749113
140	0.2064743604	0.9151545869
141	0.2063397173	0.9152559554
142	0.2061913583	0.9148504815
143	0.2060278654	0.9152559554
144	0.2058626559	0.9150532184
145	0.2057105091	0.9151545869
146	0.2053771392	0.9151545869
147	0.2050716489	0.9152559554
148	0.2048596639	0.9152559554
149	0.2047005034	0.9153573239
150	0.2045807626	0.9153573239
151	0.2044870769	0.9154586923
152	0.2043337988	0.9154586923
153	0.2041487522	0.9156614293
154	0.2040202972	0.9155600608
155	0.2039614949	0.9158641662
156	0.2036863869	0.9158641662
157	0.2035676683	0.9158641662
158	0.2034265349	0.9160669032
159	0.2032827142	0.9159655347
160	0.2031397502	0.9160669032
161	0.2029905586	0.9161682717
162	0.2028722069	0.9159655347
163	0.2027595617	0.9163710086
164	0.2025138003	0.9163710086
165	0.2023523324	0.9165737456
166	0.2022540338	0.9164723771
167	0.2020784482	0.9164723771
168	0.201846434	0.916675114
169	0.2015721931	0.9167764825
170	0.2014293786	0.9170805879
171	0.2012947669	0.9172833249
172	0.2011240527	0.9173846934
173	0.201006831	0.9173846934
174	0.2008899085	0.9174860618
175	0.2007635977	0.9173846934
176	0.2006737729	0.9175874303
177	0.2005764261	0.9178915357
178	0.2004069557	0.9180942727
179	0.2003070127	0.9179929042
180	0.2002193226	0.9179929042
181	0.2000749082	0.9180942727
182	0.1998232828	0.9182970096
183	0.1996137783	0.9183983781
184	0.1995570353	0.9184997466
185	0.1995153397	0.9183983781
186	0.1994019214	0.9184997466
187	0.199356195	0.9183983781
188	0.1992965288	0.9182970096
189	0.1991731603	0.9187024835
190	0.1991371269	0.9186011151
191	0.198983162	0.918803852
192	0.1988848168	0.9187024835
193	0.1986581714	0.9187024835
194	0.1985672751	0.9187024835
195	0.1983510066	0.9187024835
196	0.1980661674	0.9187024835
197	0.1978496449	0.9187024835
198	0.1977431712	0.919006589
199	0.1975982051	0.9191079574
200	0.1975011365	0.9192093259
201	0.1973112906	0.9193106944
202	0.1970310918	0.9194120628
203	0.196815072	0.9193106944
204	0.1966531926	0.9192093259
205	0.1965141839	0.9196147998
206	0.1964173819	0.9198175367
207	0.1962823429	0.9201216422
208	0.195981729	0.9199189052
209	0.1959346635	0.9200202737
210	0.1957771608	0.9203243791
211	0.1956706326	0.9206284845
212	0.195586858	0.920729853
213	0.1955051257	0.9206284845
214	0.1950715077	0.9204257476
215	0.1948629069	0.9203243791
216	0.1947230776	0.9206284845
217	0.1945971927	0.9203243791
218	0.1944575339	0.92093259
219	0.1943166909	0.9206284845
220	0.1942248332	0.9206284845
221	0.1941467468	0.9208312215
222	0.1940727305	0.9208312215
223	0.1939275691	0.920729853
224	0.1938240692	0.9206284845
225	0.1937381769	0.9208312215
226	0.1936518818	0.920729853
227	0.1934142575	0.920729853
228	0.1933587272	0.9208312215
229	0.1932149991	0.9211353269
230	0.1930839759	0.92093259
231	0.1928963778	0.9214394323
232	0.192810409	0.9214394323
233	0.1926298027	0.9215408008
234	0.1924991037	0.9216421693
235	0.1923873061	0.9215408008
236	0.1922496535	0.9217435378
237	0.1920795834	0.9218449062
238	0.1920087184	0.9219462747
239	0.1919407715	0.9219462747
240	0.1917813639	0.9218449062
241	0.1916254583	0.9218449062
242	0.1915131171	0.9220476432
243	0.1913707449	0.9223517486
244	0.1912506448	0.9223517486
245	0.1911094436	0.9225544856
246	0.1910308082	0.9229599595
247	0.190909757	0.9227572225
248	0.1908321416	0.922858591
249	0.1907797815	0.922858591
250	0.1906534477	0.9231626964
251	0.1905808356	0.9232640649
252	0.1904763969	0.9231626964
253	0.1903320073	0.9230613279
254	0.1901990587	0.9232640649
255	0.1900844354	0.9235681703
256	0.1900127185	0.9236695388
257	0.1899164874	0.9236695388
258	0.1896971563	0.9235681703
259	0.1895716398	0.9237709072
260	0.189491523	0.9238722757
261	0.1893557197	0.9239736442
262	0.1892330612	0.9240750127
263	0.1890747968	0.9239736442
264	0.1889566777	0.9240750127
265	0.1888809753	0.9240750127
266	0.1887244422	0.9243791181
267	0.1885879542	0.924581855
268	0.1885115134	0.9244804866
269	0.1884540858	0.9244804866
270	0.1882731919	0.924581855
271	0.1881589731	0.9246832235
272	0.1880409557	0.9246832235
273	0.1879017521	0.9248859605
274	0.1878461211	0.9248859605
275	0.1877569506	0.924784592
276	0.187725096	0.924784592
277	0.1876389338	0.924784592
278	0.1875513276	0.9248859605
279	0.187492391	0.9249873289
280	0.1873599432	0.9253928028
281	0.187201868	0.9254941713
282	0.1870856529	0.9255955398
283	0.1869412519	0.9256969083
284	0.1868478485	0.9258996452
285	0.1866457289	0.9258996452
286	0.186577173	0.9257982767
287	0.1864857631	0.9256969083
288	0.1863568381	0.9257982767
289	0.1862787556	0.9256969083
290	0.1861796178	0.9257982767
291	0.1861158107	0.9261023822
292	0.1859846668	0.9260010137
293	0.1859065498	0.9260010137
294	0.1858332683	0.9262037506
295	0.1857021416	0.9262037506
296	0.1856062988	0.9264064876
297	0.1855358124	0.9265078561
298	0.185375622	0.9266092245
299	0.1853277131	0.9266092245
300	0.1851766666	0.9266092245
301	0.1850854888	0.9266092245
302	0.1850111128	0.9268119615
303	0.1849230751	0.92691333
304	0.1848374199	0.92691333
305	0.1846618143	0.9271160669
306	0.1845020664	0.92691333
307	0.1843438267	0.92691333
308	0.1842209734	0.9271160669
309	0.1840025207	0.9270146984
310	0.1838829467	0.9274201723
311	0.1837421203	0.9273188039
312	0.1836129078	0.9271160669
313	0.1834716095	0.9272174354
314	0.183376096	0.9271160669
315	0.1832253949	0.9272174354
316	0.1831384463	0.9272174354
317	0.1830008868	0.9272174354
318	0.1828957967	0.9273188039
319	0.1827908476	0.9273188039
320	0.1827191242	0.9274201723
321	0.1826226896	0.9274201723
322	0.1825205794	0.9275215408
323	0.1823546203	0.9274201723
324	0.1822226864	0.9275215408
325	0.1821716352	0.9276229093
326	0.1819926735	0.9277242777
327	0.1817871149	0.9276229093
328	0.181567015	0.9277242777
329	0.1813992316	0.9277242777
330	0.1813289093	0.9277242777
331	0.1812411587	0.9275215408
332	0.1811422228	0.9277242777
333	0.1810597545	0.9277242777
334	0.18096922	0.9280283832
335	0.1808313778	0.9281297516
336	0.1807034078	0.9281297516
337	0.1805725186	0.9282311201
338	0.1804301527	0.9282311201
339	0.1802857077	0.9284338571
340	0.1802407631	0.9283324886
341	0.1801076677	0.9284338571
342	0.1799454781	0.9289406994
343	0.1798629064	0.9291434364
344	0.179729424	0.9291434364
345	0.1795790042	0.9293461733
346	0.1794552308	0.9293461733
347	0.1793732762	0.9294475418
348	0.1792665011	0.9295489103
349	0.1791105337	0.9294475418
350	0.1790007997	0.9293461733
351	0.1788453391	0.9295489103
352	0.1787213441	0.9297516472
353	0.1785942404	0.9299543842
354	0.1784831591	0.9301571211
355	0.1783778928	0.9303598581
356	0.1782365199	0.9306639635
357	0.1781406302	0.930765332
358	0.1780118856	0.9304612266
359	0.1778948034	0.930765332
360	0.177832517	0.930765332
361	0.1777164784	0.9308667005
362	0.1776271246	0.9306639635
363	0.1775105416	0.9309680689
364	0.1774218466	0.9309680689
365	0.177318773	0.9310694374
366	0.1772107604	0.9312721744
367	0.1770895602	0.9315762798
368	0.176942069	0.9314749113
369	0.1768366865	0.9316776483
370	0.1767537552	0.9316776483
371	0.1766359409	0.9316776483
372	0.1764367838	0.9316776483
373	0.1762379849	0.9318803852
374	0.1761026515	0.9316776483
375	0.1759718241	0.9316776483
376	0.1758794375	0.9318803852
377	0.175782338	0.9319817537
378	0.1756650169	0.9318803852
379	0.1755773247	0.9319817537
380	0.1754841142	0.9318803852
381	0.1753576043	0.9319817537
382	0.1752313425	0.9325899645
383	0.1751039494	0.932488596
384	0.1749940914	0.932488596
385	0.1749538773	0.932488596
386	0.1748933243	0.9323872276
387	0.1748290603	0.9323872276
388	0.1747462211	0.932488596
389	0.1746446788	0.9329954384
390	0.1745539182	0.9332995438
391	0.1744196939	0.9332995438
392	0.1743422744	0.9334009123
393	0.1742176007	0.9337050177
394	0.1741020051	0.9337050177
395	0.1739616427	0.9338063862
396	0.1738561601	0.9337050177
397	0.1737741076	0.9336036493
398	0.1736406822	0.9336036493
399	0.1735613871	0.9336036493
400	0.173428233	0.9339077547
401	0.1733088549	0.9338063862
402	0.1732055243	0.9338063862
403	0.173077544	0.9338063862
404	0.1730196132	0.9338063862
405	0.1729448025	0.9340091232
406	0.1729061358	0.9340091232
407	0.1728236089	0.9342118601
408	0.1727406517	0.9342118601
409	0.1726291541	0.9343132286
410	0.1725376723	0.9342118601
411	0.172415967	0.9342118601
412	0.1722533138	0.9342118601
413	0.17212761	0.9342118601
414	0.1720366856	0.934617334
415	0.1719511874	0.934617334
416	0.1717974425	0.934617334
417	0.1717061814	0.934617334
418	0.1716202535	0.9345159655
419	0.1714927782	0.9345159655
420	0.1714253839	0.9345159655
421	0.1712864105	0.934617334
422	0.1712126471	0.934820071
423	0.1710674052	0.9351241764
424	0.171014382	0.9353269133
425	0.1708618994	0.9354282818
426	0.1707562815	0.9356310188
427	0.1706832948	0.9356310188
428	0.1705249318	0.9356310188
429	0.1704519518	0.9356310188
430	0.170366239	0.9357323872
431	0.1703168154	0.9358337557
432	0.1702130581	0.9358337557
433	0.1701298213	0.9360364927
434	0.1700538015	0.9360364927
435	0.1699463841	0.9361378611
436	0.1698418187	0.9360364927
437	0.1697589103	0.9361378611
438	0.1696608346	0.9362392296
439	0.1695730556	0.9362392296
440	0.1695094341	0.9364419665
441	0.1694339851	0.9364419665
442	0.1693434972	0.9366447035
443	0.1691837498	0.9366447035
444	0.1690580442	0.9370501774
445	0.1689134802	0.9369488089
446	0.168772241	0.9371515459
447	0.1686935385	0.9373542828
448	0.1686134792	0.9374556513
449	0.1685114754	0.9373542828
450	0.1684083659	0.9373542828
451	0.1683439302	0.9375570198
452	0.1681700753	0.9379624937
453	0.1680660925	0.9380638621
454	0.1679737351	0.9380638621
455	0.1678753217	0.9381652306
456	0.1677414857	0.9381652306
457	0.1676076754	0.9383679676
458	0.1674777502	0.938672073
459	0.1674235963	0.938672073
460	0.167318214	0.9388748099
461	0.1672246239	0.9388748099
462	0.1671547017	0.9388748099
463	0.1670150505	0.9390775469
464	0.1669119707	0.9390775469
465	0.1667923617	0.9389761784
466	0.1667272191	0.9390775469
467	0.1666280931	0.9389761784
468	0.1665709695	0.9388748099
469	0.166464209	0.9388748099
470	0.1663624696	0.9388748099
471	0.1662028878	0.9388748099
472	0.166109283	0.9389761784
473	0.1660156175	0.9392802838
474	0.1659153114	0.9392802838
475	0.1658418574	0.9392802838
476	0.165746045	0.9392802838
477	0.1656660929	0.9392802838
478	0.1655800407	0.9391789154
479	0.1654791686	0.9393816523
480	0.1653330282	0.9394830208
481	0.1651974857	0.9395843893
482	0.1650497887	0.9397871262
483	0.1649363005	0.9398884947
484	0.1648692119	0.9399898632
485	0.1647883785	0.9399898632
486	0.1647470169	0.9399898632
487	0.1646160617	0.9397871262
488	0.1645198594	0.9398884947
489	0.1644316864	0.9398884947
490	0.1643587885	0.9398884947
491	0.1643270275	0.9399898632
492	0.1642568836	0.9399898632
493	0.1641333479	0.9400912316
494	0.1639941697	0.9400912316
495	0.1638682498	0.9401926001
496	0.1637270477	0.9403953371
497	0.1636485647	0.9404967055
498	0.1635687857	0.940598074
499	0.1634662135	0.9404967055
500	0.1633817121	0.9404967055
501	0.1632549847	0.9406994425
502	0.1631285437	0.9408008109
503	0.1629667677	0.9409021794
504	0.1628767954	0.9411049164
505	0.1627807481	0.9412062848
506	0.1626867066	0.9412062848
507	0.1625985911	0.9412062848
508	0.1624844808	0.9414090218
509	0.1624027487	0.9413076533
510	0.1622821779	0.9413076533
511	0.1621893577	0.9416117587
512	0.1620680819	0.9418144957
513	0.1619809243	0.9419158642
514	0.16190488	0.9418144957
515	0.161802556	0.9419158642
516	0.1617511117	0.9418144957
517	0.1616842409	0.9417131272
518	0.1615862448	0.9420172326
519	0.1615029617	0.9420172326
520	0.1614016297	0.9418144957
521	0.1613100443	0.9418144957
522	0.1612126026	0.9423213381
523	0.1611180742	0.9421186011
524	0.161035448	0.9423213381
525	0.160916446	0.9420172326
526	0.1608303913	0.9422199696
527	0.1607652143	0.9422199696
528	0.1606843984	0.9422199696
529	0.1605625512	0.9423213381
530	0.1604934333	0.9422199696
531	0.1604103287	0.9423213381
532	0.1603025182	0.942524075
533	0.160168382	0.942726812
534	0.1600872042	0.942726812
535	0.1599780973	0.942726812
536	0.1598839302	0.9429295489
537	0.159773551	0.9428281804
538	0.1596829987	0.9429295489
539	0.1596551158	0.9429295489
540	0.1595044957	0.9430309174
541	0.1594386362	0.9430309174
542	0.15934598	0.9431322859
543	0.1592702615	0.9432336543
544	0.1592102665	0.9433350228
545	0.1590801066	0.9435377598
546	0.1589849125	0.9436391282
547	0.1588737369	0.9434363913
548	0.1587192535	0.9434363913
549	0.1586314106	0.9437404967
550	0.1585260696	0.9437404967
551	0.158479158	0.9437404967
552	0.1584015291	0.9440446021
553	0.1583688466	0.9440446021
554	0.1583071008	0.9441459706
555	0.1582382992	0.9440446021
556	0.1581237668	0.9443487076
557	0.1579997185	0.944450076
558	0.1579190434	0.9445514445
559	0.1578331502	0.9445514445
560	0.1577365753	0.944652813
561	0.1576544555	0.9448555499
562	0.1575478338	0.9448555499
563	0.1574699182	0.9449569184
564	0.1573464047	0.9450582869
565	0.1573207661	0.9450582869
566	0.1572182069	0.9451596553
567	0.1571193563	0.9455651292
568	0.1570883795	0.9455651292
569	0.1570112727	0.9456664977
570	0.1569148041	0.9456664977
571	0.1568310389	0.9457678662
572	0.1567133207	0.9458692347
573	0.1566521013	0.9458692347
574	0.1565529485	0.9462747086
575	0.1565113439	0.9460719716
576	0.1564114678	0.9459706031
577	0.1563334582	0.9459706031
578	0.1561818235	0.9461733401
579	0.1560662442	0.9460719716
580	0.1559701767	0.9462747086
581	0.1559062087	0.9464774455
582	0.1557925786	0.946578814
583	0.1557710956	0.946578814
584	0.155675329	0.9468829194
585	0.1556349724	0.9468829194
586	0.155518028	0.9467815509
587	0.1554351523	0.9467815509
588	0.1553316696	0.9467815509
589	0.1552584598	0.9466801825
590	0.1551956146	0.9466801825
591	0.1550591425	0.9468829194
592	0.1550136301	0.9469842879
593	0.1549419651	0.9469842879
594	0.1548516795	0.9468829194
595	0.1547368151	0.9470856564
596	0.1545892158	0.9468829194
597	0.1545198566	0.9469842879
598	0.1544787891	0.9469842879
599	0.1544082511	0.9469842879
600	0.1543612837	0.9470856564
601	0.1543197177	0.9470856564
602	0.154297105	0.9470856564
603	0.1542137723	0.9470856564
604	0.1540998401	0.9467815509
605	0.1540566312	0.9468829194
606	0.1539603753	0.9469842879
607	0.1539135791	0.9469842879
608	0.153803926	0.9469842879
609	0.1537451787	0.9469842879
610	0.1537034357	0.9470856564
611	0.1536263482	0.9470856564
612	0.1535562361	0.9470856564
613	0.1534536126	0.9470856564
614	0.153342602	0.9471870248
615	0.1532470857	0.9472883933
616	0.1531606873	0.9472883933
617	0.1530753455	0.9473897618
618	0.1529901536	0.9475924987
619	0.1528504874	0.9477952357
620	0.1528293426	0.9476938672
621	0.1527912271	0.9476938672
622	0.1526823819	0.9475924987
623	0.1525449721	0.9475924987
624	0.1525071827	0.9475924987
625	0.1524158607	0.9474911303
626	0.1523521682	0.9475924987
627	0.1523232816	0.9474911303
628	0.1522942805	0.9474911303
629	0.1522291641	0.9475924987
630	0.152184113	0.9476938672
631	0.1520825146	0.9475924987
632	0.1519452999	0.9476938672
633	0.1517781631	0.9479979726
634	0.1517077365	0.9479979726
635	0.151592675	0.9478966042
636	0.1514677398	0.9477952357
637	0.1513485264	0.9479979726
638	0.1512983934	0.9479979726
639	0.1512377667	0.9479979726
640	0.1511620628	0.9480993411
641	0.1510459037	0.9483020781
642	0.1509758073	0.9483020781
643	0.1509380138	0.9483020781
644	0.1508590809	0.9486061835
645	0.150750746	0.9488089204
646	0.1506425127	0.948707552
647	0.1505071708	0.9486061835
648	0.1503914772	0.948707552
649	0.1503551428	0.9488089204
650	0.1502922938	0.9486061835
651	0.1501662461	0.9486061835
652	0.1501391309	0.9486061835
653	0.1500689861	0.9486061835
654	0.1499783961	0.9486061835
655	0.1499057404	0.948707552
656	0.149841541	0.948707552
657	0.1497747933	0.948707552
658	0.1496408304	0.9486061835
659	0.149567826	0.9488089204
660	0.149469476	0.9490116574
661	0.1493903865	0.9490116574
662	0.1493050172	0.9489102889
663	0.1492596109	0.9489102889
664	0.1491880534	0.9491130258
665	0.1491018464	0.9490116574
666	0.1490573018	0.9490116574
667	0.1489314709	0.9491130258
668	0.1488319197	0.9492143943
669	0.1487292984	0.9493157628
670	0.1486317937	0.9494171313
671	0.148527779	0.9495184997
672	0.1484124052	0.9497212367
673	0.1482991031	0.9499239736
674	0.1482372413	0.9500253421
675	0.1481712621	0.9502280791
676	0.1480978871	0.9502280791
677	0.1480221115	0.9501267106
678	0.1479862813	0.9501267106
679	0.1479647291	0.9502280791
680	0.1479019909	0.9503294475
681	0.1478362982	0.9503294475
682	0.1477705571	0.9502280791
683	0.1477086544	0.9502280791
684	0.1476906352	0.9502280791
685	0.1476212612	0.9505321845
686	0.1475213746	0.9510390269
687	0.1474326699	0.9508362899
688	0.147362872	0.9508362899
689	0.1472963498	0.9508362899
690	0.147213822	0.9509376584
691	0.1471250066	0.9511403953
692	0.1470334433	0.9512417638
693	0.1469579368	0.9515458692
694	0.1468433559	0.9517486062
695	0.1467575696	0.9518499747
696	0.1466989671	0.9517486062
697	0.1466577763	0.9518499747
698	0.146539294	0.9521540801
699	0.1464421299	0.9520527116
700	0.1463497381	0.9524581855
701	0.1462957703	0.9524581855
702	0.1462570601	0.9524581855
703	0.1461652066	0.9524581855
704	0.1461111529	0.952559554
705	0.1460467118	0.9524581855
706	0.1459706857	0.9524581855
707	0.1458824728	0.9524581855
708	0.1457918121	0.9524581855
709	0.1457648801	0.9524581855
710	0.1456841586	0.9526609225
711	0.145577681	0.9528636594
712	0.1455339688	0.9528636594
713	0.1454047213	0.9526609225
714	0.1453772746	0.9526609225
715	0.1452787639	0.952559554
716	0.1452275392	0.9524581855
717	0.1451540985	0.952559554
718	0.1451132019	0.9526609225
719	0.1450473387	0.9527622909
720	0.1449541639	0.9526609225
721	0.1448770892	0.952559554
722	0.1447511912	0.9526609225
723	0.14464965	0.9526609225
724	0.144573529	0.9526609225
725	0.144536807	0.9528636594
726	0.1444429998	0.9530663964
727	0.1443297359	0.9530663964
728	0.1442451947	0.9530663964
729	0.1441713687	0.9530663964
730	0.1441364925	0.9530663964
731	0.1439859829	0.9532691333
732	0.1439369558	0.9533705018
733	0.1438865556	0.9532691333
734	0.1438068058	0.9532691333
735	0.1437741252	0.9532691333
736	0.1436013396	0.9533705018
737	0.1435594241	0.9534718702
738	0.1434949108	0.9537759757
739	0.1434299441	0.9538773441
740	0.143377523	0.9537759757
741	0.1432892402	0.9538773441
742	0.1432047231	0.9539787126
743	0.1431572844	0.9537759757
744	0.1431043221	0.9537759757
745	0.1430325813	0.9537759757
746	0.1430143703	0.9537759757
747	0.1429406475	0.9538773441
748	0.1428702178	0.9539787126
749	0.1428358428	0.9539787126
750	0.1427465424	0.9541814496
751	0.1426508808	0.9543841865
752	0.1425649592	0.9543841865
753	0.1424869175	0.954485555
754	0.1424067604	0.9543841865
755	0.1423607981	0.9543841865
756	0.1423006925	0.954485555
757	0.1422307571	0.954485555
758	0.1421836276	0.9543841865
759	0.1421510364	0.954485555
760	0.1421064992	0.954485555
761	0.1420372387	0.954485555
762	0.1419898149	0.9545869235
763	0.1419241997	0.9545869235
764	0.1418578613	0.9545869235
765	0.1417848916	0.9545869235
766	0.1416983287	0.9547896604
767	0.1416187479	0.9547896604
768	0.1415399705	0.9546882919
769	0.1414964374	0.9547896604
770	0.1414385833	0.9547896604
771	0.141340925	0.9546882919
772	0.1412672433	0.9545869235
773	0.141180881	0.9547896604
774	0.141108919	0.9548910289
775	0.1410189111	0.9548910289
776	0.1409335659	0.9550937658
777	0.1407781858	0.9550937658
778	0.14071349	0.9551951343
779	0.1406109143	0.9551951343
780	0.140561214	0.9551951343
781	0.1405039103	0.9551951343
782	0.1404217471	0.9550937658
783	0.140338667	0.9552965028
784	0.1402551027	0.9552965028
785	0.1402111128	0.9553978713
786	0.140148707	0.9554992397
787	0.140045979	0.9556006082
788	0.1399989147	0.9554992397
789	0.1399440615	0.9556006082
790	0.1398354202	0.9557019767
791	0.1397696888	0.9557019767
792	0.1396940803	0.9556006082
793	0.1395835589	0.9557019767
794	0.1395325887	0.9558033452
795	0.1394662242	0.9556006082
796	0.1393886231	0.9561074506
797	0.1393367815	0.9561074506
798	0.1392692964	0.9561074506
799	0.1392203876	0.9561074506
800	0.1391792855	0.9561074506
801	0.1391231534	0.9560060821
802	0.1390679022	0.9562088191
803	0.1389907271	0.9562088191
804	0.1388936055	0.9561074506
805	0.1388344261	0.9563101875
806	0.1387625694	0.9562088191
807	0.1386947145	0.9561074506
808	0.1386531578	0.9561074506
809	0.1385980405	0.9561074506
810	0.1384896354	0.956411556
811	0.1384754605	0.9563101875
812	0.1383216175	0.956411556
813	0.1382651006	0.9565129245
814	0.1382078278	0.956411556
815	0.1381244539	0.956411556
816	0.1380813122	0.956411556
817	0.1380481339	0.9563101875
818	0.1379240927	0.956411556
819	0.1377808632	0.956411556
820	0.1377148935	0.956411556
821	0.1376528501	0.9565129245
822	0.1375933294	0.9567156614
823	0.1375295265	0.956614293
824	0.1374364626	0.9567156614
825	0.1373751926	0.9567156614
826	0.1373145869	0.9567156614
827	0.1372613907	0.9569183984
828	0.1372420229	0.9569183984
829	0.1372066259	0.9569183984
830	0.1371623981	0.9572225038
831	0.1371464231	0.9573238723
832	0.1370710781	0.9572225038
833	0.137022455	0.9572225038
834	0.1369212828	0.9573238723
835	0.1368467399	0.9575266092
836	0.1368081951	0.9574252408
837	0.1367867181	0.9574252408
838	0.1367406412	0.9575266092
839	0.1366249262	0.9577293462
840	0.1365661593	0.9577293462
841	0.1365262761	0.9577293462
842	0.1364736259	0.9578307146
843	0.1364098002	0.9578307146
844	0.1363686849	0.9578307146
845	0.1363144257	0.9579320831
846	0.1362261986	0.9579320831
847	0.1361413711	0.9579320831
848	0.1361135236	0.9578307146
849	0.1360199776	0.9579320831
850	0.1359607222	0.9579320831
851	0.1359004124	0.9579320831
852	0.1358450547	0.9580334516
853	0.1357960284	0.9580334516
854	0.1357247322	0.9582361885
855	0.1356511633	0.9582361885
856	0.1355555088	0.958337557
857	0.1355106139	0.9584389255
858	0.1354097739	0.9584389255
859	0.1353531256	0.9586416624
860	0.1352579439	0.9586416624
861	0.1352015811	0.9586416624
862	0.1351450662	0.9587430309
863	0.1350949244	0.958540294
864	0.1350063076	0.9586416624
865	0.1349595345	0.9589457679
866	0.1349094415	0.9589457679
867	0.1348482568	0.9589457679
868	0.1347888341	0.9589457679
869	0.1347144653	0.9590471363
870	0.1346726405	0.9590471363
871	0.1346062456	0.9588443994
872	0.1345678261	0.9589457679
873	0.1344714331	0.9590471363
874	0.1343557233	0.9591485048
875	0.1342872973	0.9590471363
876	0.134241941	0.9589457679
877	0.1341682742	0.9589457679
878	0.1341245058	0.9591485048
879	0.1340923228	0.9590471363
880	0.1340453072	0.9590471363
881	0.1338995603	0.9591485048
882	0.1338605462	0.9591485048
883	0.1338191354	0.9591485048
